municipio_ibge,uf,regiao,portfolio_hhi_norm,portfolio_cr1,portfolio_cr4,exposicao_strength,log_populacao,log_despesa_pc,log_n_fornecedores,log_instr_por_forn,n_compradores
3128006,MG,Sudeste,0.2513682165385437,0.5612536048266688,0.9215784191253902,0.7096383850489065,10.364135049357838,9.032176308970284,1.791759469228055,0.0,1
3130309,MG,Sudeste,0.5070791157053506,0.7507372239539227,0.936759898220052,0.8915971442123788,8.817149624743406,8.830087476182452,1.9459101490553132,0.13353139262452257,1
3131703,MG,Sudeste,0.26112219552862365,0.5013846941006115,0.6977855386203531,0.7584091642131405,11.611276471317181,9.36614932798413,3.3749655968942847,0.03449643574347571,2
3131901,MG,Sudeste,0.0597384718832027,0.1466849908723743,0.4876492829834811,0.7716640924245975,10.977533887258987,9.5900327045783,3.6375861597263857,0.025975486403260736,1
3133709,MG,Sudeste,0.030606029375004,0.093153474223302,0.334834621105996,0.7412589683419523,9.696278864234223,10.220829868585717,4.127134385045092,0.14953173397096384,1
3133808,MG,Sudeste,0.2927600727802461,0.5104343980501477,0.8415219672452635,0.9456155862387237,11.4717596613544,8.667725648184497,3.071018702793678,0.18411046746789655,2
3134202,MG,Sudeste,0.1469938382317432,0.3044504972502204,0.7677320790080047,0.8923618519526649,11.486673887825848,8.763927327565066,3.295836866004329,0.13815033848081718,1
3135076,MG,Sudeste,0.0002568036737918,0.2618930848455125,1.0,0.5819311273251095,8.357259153499912,9.017080340673916,1.3862943611198906,0.22314355131420976,1
3135100,MG,Sudeste,0.2176929345166683,0.4769237364057634,0.7798991253270658,0.6214459404674955,11.156264806643742,8.808883633347495,2.2154083994216567,0.12565721414045308,2
3136207,MG,Sudeste,0.0766466996709402,0.22155145651826325,0.5978521764987378,0.7016660867847274,11.236354765273157,8.756614679826557,3.224942940177936,0.09057274048758897,3
3137205,MG,Sudeste,0.7431925690160328,0.8839828718964355,0.9878457385477286,0.7794108189732982,10.85997928615443,8.5310292343439,1.791759469228055,0.0,1
3137809,MG,Sudeste,0.0734261047973593,0.2265286165820562,0.5478380079286198,0.6888520412873551,9.925689260519814,8.681197486818993,3.367295829986474,0.12921173148000625,1
3139003,MG,Sudeste,0.1479572301589374,0.3802063083049412,0.8586394789739759,0.8926938576849408,10.516833662892518,8.773683185629817,2.302585092994046,0.0,1
3139409,MG,Sudeste,0.0720134461636602,0.2161124979678747,0.5980872506050644,0.5911802845388285,11.393995521866866,8.572533513860202,2.995732273553991,0.04879016416943205,1
3140001,MG,Sudeste,0.0829830730670887,0.3446484404593565,0.7796008316374827,0.8193172024261297,11.080448807615214,9.56909893697985,2.0794415416798357,0.0,1
3143104,MG,Sudeste,0.0486443952025608,0.1330048539057394,0.4220477783760337,0.6092392029793129,10.763567656573366,8.607331196274027,4.948759890378168,1.4825711915553104,1
3143302,MG,Sudeste,0.1643458363726791,0.4267425194895088,0.7959443050746047,0.2969128715044936,12.987619821835633,8.534223363132806,2.3978952727983707,0.0,1
3143906,MG,Sudeste,0.1900493870120178,0.4071423986707341,0.7736031276109132,0.6861190358890058,11.548765469964032,9.055057669412513,2.5152189606962176,0.02857920691997431,2
3145604,MG,Sudeste,0.4033011421744975,0.6272645629500084,0.964015220309958,0.8626956701191332,10.57785957776974,8.87685404686842,2.1972245773362196,0.0,1
