orgao_cnpj,portfolio_hhi_mar,portfolio_hhi_norm_mar,portfolio_cr1_mar,portfolio_cr4_mar,count_hhi_mar,count_hhi_norm_mar,exposicao_strength_global_mar,exposicao_degree_global_mar,n_fornecedores_mar,n_instrumentos_mar,quadrante_mar,exposicao_oculta_mar,portfolio_hhi_abr,portfolio_hhi_norm_abr,portfolio_cr1_abr,portfolio_cr4_abr,count_hhi_abr,count_hhi_norm_abr,exposicao_strength_global_abr,exposicao_degree_global_abr,n_fornecedores_abr,n_instrumentos_abr,quadrante_abr,exposicao_oculta_abr,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
01824828000127,0.1815972980459246,0.1406771629482209,0.3798467159335089,0.6545996909663995,0.0632774472687939,0.0164413196322336,0.7691940856537869,0.9879016826448944,21,43,baixo_baixo,False,0.1948846860288647,0.16506560032623,0.4109546516741543,0.6264116559885258,0.055357477950835,0.02037071787494,0.7694642596018771,0.9877600604226044,28,73,baixo_baixo,False,0.013287387982940102,0.02438843737800908,0.00027017394809025763,True
01850671000104,0.1366117510450686,0.1160548879747131,0.310507580158236,0.6039364186870115,0.0352941176470588,0.0123249299719887,0.7392005950031386,0.9884332274902338,43,85,baixo_baixo,False,0.2040627077472675,0.1887562213577919,0.3973994751817979,0.7248442473327118,0.0374974386995424,0.0189877740591489,0.8011047778487688,0.7490052321007226,53,121,baixo_baixo,False,0.06745095670219892,0.07270133338307881,0.06190418284563015,True
01877528000106,0.6534896898603942,0.6188386588464336,0.8053682259045084,0.8947478473703354,0.0909090909090909,0.0,0.9342733775885612,0.4366750355366919,11,11,critico,False,0.3488508113076901,0.3081539870144207,0.518659055224785,0.854999683168988,0.0588235294117647,0.0,0.9359330033927246,0.4542219436180652,17,17,oculta,True,-0.30463887855270416,-0.3106846718320129,0.001659625804163345,False
01896727000161,0.1504985251554789,0.0938650934991775,0.3189431395981577,0.6327311166134227,0.0692520775623268,0.0072022160664819,0.8146889881413153,0.9938833376932584,16,19,baixo_baixo,False,0.6653329469387183,0.6467403328797581,0.8131976558222241,0.9001919920941699,0.084423305588585,0.0335579336768397,0.6108053340521565,0.5163049322030173,19,29,hhi_alto,False,0.5148344217832393,0.5528752393805806,-0.20388365408915876,False
01906118000146,0.8294648351880152,0.786831043985019,0.909217110214938,0.988943378219532,0.2,3.4694469519536136e-17,0.8653000686356664,0.4095272879056662,5,5,hhi_alto,False,0.7760365628393504,0.7312438754072205,0.8788132254223795,0.9737998766318926,0.1666666666666666,3.3306690738754695e-17,0.8431193349853134,0.4060703352497573,6,6,hhi_alto,False,-0.05342827234866476,-0.05558716857779855,-0.022180733650353,True
01935036000120,0.1928339559100965,0.1629389172401001,0.3787872048465546,0.708943915748708,0.0445580715850986,0.0091713334956578,0.6747566155450005,0.96193033384315,28,37,baixo_baixo,False,0.1928339559100965,0.1629389172401001,0.3787872048465546,0.708943915748708,0.0445580715850986,0.0091713334956578,0.7101232223457349,0.9806522054147164,28,37,baixo_baixo,False,0.0,0.0,0.035366606800734335,True
01941360000150,0.2492985544109163,0.2387252946138869,0.4464157370735934,0.729931659243559,0.0260560146923783,0.0123384937725526,0.9571018278327708,0.9850312218557832,72,132,oculta,True,0.1879323976042635,0.1788080425211654,0.3838927474152972,0.6459375189585329,0.0263043428492937,0.0153639422071509,0.9590380353206698,0.9900564422781324,90,209,oculta,True,-0.061366156806652805,-0.0599172520927215,0.001936207487899022,True
02073207000111,0.656824578698333,0.6528341668227322,0.8097733573242496,0.8444348845429659,0.0186,0.0071883720930232,0.9215653923816725,0.5208668262990127,87,200,critico,False,0.5430055795214022,0.5385687404876294,0.7352626125709117,0.7957432405900523,0.0205161804190593,0.0110066287726424,0.9201699435889676,0.5624282481407645,104,279,hhi_alto,False,-0.11381899917693084,-0.11426542633510284,-0.001395448792704812,False
02179215000147,0.2732082276552107,0.1693808316059551,0.4533264884553799,0.8659308422866782,0.125,0.0,0.403468864821237,0.4167029093240186,8,8,baixo_baixo,False,0.2732082276552107,0.1693808316059551,0.4533264884553799,0.8659308422866782,0.125,0.0,0.4677990300260582,0.6190105493311074,8,8,baixo_baixo,False,0.0,0.0,0.06433016520482121,True
02246138000109,0.3751977273992343,0.2710640152991067,0.5632710610974966,0.9574545221341622,0.1875,0.0520833333333333,0.8835690486669582,0.4095272879056663,7,16,baixo_baixo,False,0.2017088272652785,0.1484894157496304,0.3587000015016551,0.7764437888360336,0.1395918367346938,0.0822312925170067,0.8534784519620607,0.4060703352497573,16,35,baixo_baixo,False,-0.1734889001339558,-0.12257459954947628,-0.030090596704897443,True
02247113000111,0.2706740404026447,0.2426230419565925,0.3606946301761184,0.8565215786772971,0.0486685032139577,0.0120788302606484,0.8907460853950394,0.9237570568247466,27,33,baixo_baixo,False,0.2398298533980412,0.2153082357657199,0.3379823096270203,0.8081085921307529,0.0434265318262938,0.0125693231755291,0.8810390139642158,0.9448433003161142,32,41,baixo_baixo,False,-0.030844187004603507,-0.02731480619087262,-0.00970707143082361,True
02307876000100,0.3827766162699564,0.2284707703374454,0.4824829940171722,0.9917440834606874,0.2,3.4694469519536136e-17,0.9597731965001126,0.9973049042023356,5,5,oculta,True,0.9919611659947236,0.9903533991936684,0.995969350609912,0.9997974347381636,0.1666666666666666,3.3306690738754695e-17,0.9716531614214748,0.4084552837307427,6,6,critico,False,0.6091845497247672,0.761882628856223,0.01187996492136223,False
02316487000141,0.6295827088001638,0.5832805474001842,0.7588000185359628,0.99787564079602,0.1111111111111111,0.0,0.991936524142318,0.5449192325516842,9,9,critico,False,0.5783018053518447,0.5548741278713917,0.727047894850067,0.9678611107881282,0.0688,0.0170666666666666,0.9819726116952584,0.546467140753954,19,25,critico,False,-0.05128090344831904,-0.028406419528792526,-0.00996391244705963,True
02362976000130,0.1021504201575747,0.0493357389903732,0.2332155477031802,0.5159010600706713,0.0555555555555555,0.0,0.4535176949464028,0.4577575720255502,18,18,baixo_baixo,False,0.0161912676635761,0.002714435713762,0.0480279435307815,0.1178867704846456,0.0135135135135135,3.5169736225283214e-18,0.3958421297918419,0.4223182632338246,74,74,baixo_baixo,False,-0.0859591524939986,-0.046621303276611195,-0.057675565154560904,True
02406542000194,0.4401299863323649,0.4193940599002302,0.6261634516501015,0.9496734507273404,0.0385015608740894,0.0028905075731298,0.8731107807584741,0.6195862799439951,28,31,hhi_alto,False,0.3514474483474932,0.3311801811083524,0.4392885976413303,0.9494091041307614,0.0385487528344671,0.0085034013605442,0.8769746072673764,0.7171032711935544,33,42,baixo_baixo,False,-0.08868253798487169,-0.08821387879187781,0.0038638265089022683,False
02482295000105,0.7657203353701113,0.7614607051041133,0.873560987824202,0.9559161105423444,0.0281944444444444,0.0105252525252525,0.969830694099644,0.8438527234647272,56,120,critico,False,0.5496088558073645,0.5437596201684991,0.7294874239947559,0.9071282599262444,0.0230623818525519,0.0103748803181695,0.9583999130202968,0.8354977410290116,78,230,critico,False,-0.2161114795627468,-0.21770108493561424,-0.011430781079347141,True
02762633000162,0.1349596061833101,0.0869018065268273,0.2811371524552937,0.625999840146291,0.0656,0.0136888888888888,0.8963263451798398,0.6108598554586421,19,25,baixo_baixo,False,0.1360532656476264,0.09491294496418,0.2676875788258023,0.637990521539711,0.06064209274673,0.0159107638299076,0.8907753036932905,0.5985368532311812,22,29,baixo_baixo,False,0.0010936594643163045,0.008011138437352697,-0.00555104148654928,True
02920909000193,0.4484629540612366,0.4060370274505625,0.655674696231544,0.856290784940244,0.0714285714285714,0.0,0.6478932205832026,0.4162956550848307,14,14,hhi_alto,False,0.2838855477826442,0.2417611682404468,0.493195765819759,0.7835074666479718,0.0555555555555555,0.0,0.6243214337537506,0.4628979830715919,18,18,baixo_baixo,False,-0.1645774062785924,-0.16427585921011573,-0.023571786829452046,False
03061303000102,0.1084719777881679,0.0697098898659144,0.2097933669762671,0.580555368438036,0.0534979423868312,0.0123456790123456,0.7348075239292894,0.4146562470204035,24,27,baixo_baixo,False,0.0982674412742192,0.0606952513273117,0.1852276533790602,0.5351468686478776,0.0510204081632653,0.0114795918367346,0.7332244488168853,0.4113171803383786,25,28,baixo_baixo,False,-0.010204536513948703,-0.00901463853860271,-0.0015830751124040754,True
03130778000103,0.2837917295305102,0.1644236844522618,0.4370892044430118,0.9242615468951186,0.1428571428571428,0.0,0.6637170914422503,0.6354255560459481,7,7,baixo_baixo,False,0.2837917295305102,0.1644236844522618,0.4370892044430118,0.9242615468951186,0.1428571428571428,0.0,0.6562780116039986,0.6379320991785022,7,7,baixo_baixo,False,0.0,0.0,-0.007439079838251761,True
03133862000180,0.1644277826500228,0.0947967645375247,0.2764627096981881,0.7045866506397358,0.0816326530612245,0.0051020408163265,0.199192999763554,0.4274519544553845,13,14,baixo_baixo,False,0.1644277826500228,0.0947967645375247,0.2764627096981881,0.7045866506397358,0.0816326530612245,0.0051020408163265,0.1891427039121958,0.4250789495693365,13,14,baixo_baixo,False,0.0,0.0,-0.01005029585135822,True
03264792000108,0.2449743954701127,0.2340319954044621,0.4710255572851474,0.6864102719847879,0.0303433922996878,0.0162903979851905,0.9218070768312822,0.5971991799719367,70,155,oculta,True,0.1847854547634829,0.1762042490241512,0.4021900065103343,0.603681203484642,0.0235476281445434,0.0132691821250123,0.9121378132880482,0.6336496630122975,96,223,baixo_baixo,False,-0.06018894070662981,-0.05782774638031091,-0.009669263543233941,False
03331692000149,0.1299676088705962,0.0212135599794207,0.1426168532944865,0.5604863283578588,0.12,0.01,0.6322562882222266,0.4204121921309798,9,10,baixo_baixo,False,0.1089585501060536,0.0198544051166589,0.1540715586470596,0.4922028068488603,0.1005917159763313,0.0106508875739645,0.6236079343642486,0.4275820514845261,11,13,baixo_baixo,False,-0.021009058764542593,-0.0013591548627618008,-0.00864835385797802,True
03347877000141,0.4150516510565125,0.3806429246480721,0.6203985590138761,0.884456579763799,0.0868014268727705,0.0330838637476393,0.8242722980340312,0.9892725407183652,18,29,hhi_alto,False,0.4507483930538905,0.4257824109199764,0.6573183773677646,0.8617821845294164,0.0723155588020453,0.0301480842021382,0.8483274694792272,0.9926419510304528,23,37,hhi_alto,False,0.03569674199737799,0.04513948627190428,0.024055171445195977,True
03347885000198,0.0426394807669748,0.0317603839575086,0.1040921808547789,0.3182922118677413,0.0327188683448429,0.021727037303307,0.9129004255331822,0.9953519747072308,89,268,baixo_baixo,False,0.0421368381939179,0.0325582065758571,0.0938679134698422,0.3015633164668414,0.035374634011668,0.0257283803517847,0.9258669152020818,0.9967971185344284,101,371,oculta,True,-0.0005026425730568981,0.000797822618348494,0.012966489668899572,False
03387174000147,0.1864292519329632,0.070204859351958,0.3198753634709992,0.7635504981910857,0.125,0.0,0.3186216759624378,0.4852539746311926,8,8,baixo_baixo,False,0.1662204676383578,0.0619980260931526,0.2976042051895178,0.7103886859883796,0.1111111111111111,0.0,0.3353278454871785,0.4888003255223168,9,9,baixo_baixo,False,-0.020208784294605403,-0.008206833258805397,0.01670616952474069,True
04073373000143,0.2601198601651932,0.0751498252064914,0.33471884618923,0.911327177222612,0.2,3.4694469519536136e-17,0.3979742942545922,0.6474947619080919,5,5,baixo_baixo,False,0.2601198601651932,0.0751498252064914,0.33471884618923,0.911327177222612,0.2,3.4694469519536136e-17,0.430043090199214,0.6499919033951532,5,5,baixo_baixo,False,0.0,0.0,0.03206879594462181,True
04200511000108,0.9438989062413548,0.9345487239482472,0.9714471444389968,0.9924031665408792,0.1851851851851851,0.0493827160493827,0.8563969846149261,0.926656217567175,7,9,hhi_alto,False,0.9438989062413548,0.9345487239482472,0.9714471444389968,0.9924031665408792,0.1851851851851851,0.0493827160493827,0.8459013145944434,0.9258812534628876,7,9,hhi_alto,False,0.0,0.0,-0.010495670020482684,True
04244520000109,0.2896097196707135,0.1475316636048562,0.3992867535252097,0.9450515790970648,0.1666666666666666,3.3306690738754695e-17,0.3145826215151324,0.4917906036785573,6,6,baixo_baixo,False,0.2896097196707135,0.1475316636048562,0.3992867535252097,0.9450515790970648,0.1666666666666666,3.3306690738754695e-17,0.424497509991012,0.7149979760299612,6,6,baixo_baixo,False,0.0,0.0,0.1099148884758796,True
04244525000123,0.0729070405419551,0.0571936005511408,0.2049785780249139,0.4588108474234367,0.0222107438016528,0.0056380445440537,0.6075152462627746,0.7125172397826509,60,88,baixo_baixo,False,0.0817806568215462,0.0725984633897616,0.2188383447698371,0.4888398270351749,0.0152249134948096,0.0053771626297577,0.6987624163206227,0.6891041183669617,101,170,baixo_baixo,False,0.008873616279591101,0.015404862838620803,0.0912471700578481,True
04326257000199,0.2557344192973322,0.2119540910207047,0.4670385707738221,0.7597588810995144,0.0555555555555555,0.0,0.5276151876333941,0.4499073998177795,18,18,baixo_baixo,False,0.4777186176891517,0.4487029853385489,0.6708267319978395,0.8970196439436066,0.0526315789473684,0.0,0.7938694561544749,0.7247371088311149,19,19,hhi_alto,False,0.2219841983918195,0.2367488943178442,0.2662542685210808,False
04402872000137,0.0588235294117647,0.0,0.0588235294117647,0.2352941176470588,0.0588235294117647,0.0,0.1066471877282688,0.4898165255875907,17,17,baixo_baixo,False,0.9999453040071768,0.9999422653409088,0.9999726516088452,0.9999772096740376,0.0526315789473684,0.0,0.9232222462529572,0.4060725010652735,19,19,hhi_alto,False,0.9411217745954121,0.9999422653409088,0.8165750585246885,False
04413256000181,0.2696890169483637,0.0871112711854546,0.429546090347687,0.901025204212718,0.2222222222222222,0.0277777777777778,0.489858522493474,0.4095272879056663,5,6,baixo_baixo,False,0.2696890169483637,0.0871112711854546,0.429546090347687,0.901025204212718,0.2222222222222222,0.0277777777777778,0.4761772547991539,0.4060703352497573,5,6,baixo_baixo,False,0.0,0.0,-0.013681267694320098,True
04515660000166,0.5433083862549271,0.4291354828186587,0.7166265514222727,0.994739082870208,0.2,3.4694469519536136e-17,0.6725500858041571,0.9832028948687128,5,5,hhi_alto,False,0.4756541808277265,0.4279863790847926,0.6698531925680672,0.9298136513507508,0.0887573964497041,0.0059171597633136,0.7436180881355515,0.989556118085166,12,13,hhi_alto,False,-0.06765420542720058,-0.0011491037338661192,0.07106800233139443,True
04539825000130,0.5481536722977535,0.4351920903721918,0.7206752313792094,0.9808737995918468,0.2,3.4694469519536136e-17,0.267057619655017,0.7910637510450456,5,5,hhi_alto,False,0.3880391490499872,0.2656469788599847,0.5722591021546284,0.9561085773559748,0.1666666666666666,3.3306690738754695e-17,0.2292802551153106,0.7607783855719826,6,6,hhi_alto,False,-0.16011452324776626,-0.16954511151220714,-0.0377773645397064,True
04621712000189,0.4350618499856349,0.3837038363479654,0.6016678473395392,0.929643288381124,0.0918367346938775,0.0092764378478664,0.7252127896241589,0.4582873853872471,12,14,hhi_alto,False,0.3246752969754832,0.2683982383901068,0.4929232811904847,0.922642526219986,0.0844444444444444,0.0081481481481481,0.7037730886305221,0.5284294239842491,13,15,baixo_baixo,False,-0.11038655301015171,-0.11530559795785861,-0.02143970099363679,False
04691691000178,0.3046416772377051,0.2922245643312355,0.4528868711066956,0.8959336467781938,0.0315096952908587,0.0142152255639097,0.9600209820139745,0.6439913343969623,57,76,oculta,True,0.1728012803169052,0.1646111939834092,0.2756746832088644,0.7732094387673488,0.0168449931412894,0.0071107851525893,0.941806024445308,0.5921070429877062,102,135,oculta,True,-0.13184039692079988,-0.1276133703478263,-0.018214957568666423,True
04704773000100,0.1751232459236441,0.0720136516640996,0.278896808180973,0.7551905794855904,0.140495867768595,0.0330578512396694,0.5610262964051522,0.8860077568023196,9,11,baixo_baixo,False,0.2334072891094409,0.1482303212327121,0.4169933695868186,0.8030749218622969,0.125,0.0277777777777777,0.5550920830526371,0.8805316783804823,10,12,baixo_baixo,False,0.0582840431857968,0.07621666956861249,-0.005934213352515094,True
04729502000109,0.5374043315112007,0.4713192360128008,0.7049907635635111,0.9626648876459744,0.140495867768595,0.0177095631641086,0.755904353969435,0.8558333400842959,8,11,hhi_alto,False,0.5033229138291364,0.4771820145569857,0.6821780074610491,0.9315140691880625,0.0644444444444444,0.015204678362573,0.7225718587546096,0.8381696426392263,20,30,hhi_alto,False,-0.0340814176820643,0.005862778544184932,-0.0333324952148254,True
04739716000166,0.2659649129710421,0.0824561412138026,0.3647150359852169,0.9377553005251896,0.2,3.4694469519536136e-17,0.5242441253286761,0.4945389337189229,5,5,baixo_baixo,False,0.2553823000123483,0.1064587600148179,0.3570785829979175,0.9181204526042456,0.1666666666666666,3.3306690738754695e-17,0.5541129095680123,0.5850610077423178,6,6,baixo_baixo,False,-0.010582612958693782,0.0240026188010153,0.029868784239336144,True
04776218000193,0.3186123382782447,0.1823348059338936,0.4992987031648774,0.9227500970986338,0.1666666666666666,3.3306690738754695e-17,0.9334034236964356,0.9747908085727786,6,6,oculta,True,0.1877297301188484,0.0974774779098315,0.3616156156911049,0.6904229459157124,0.1111111111111111,0.0123456790123456,0.7316244186546511,0.8455405426436085,10,12,baixo_baixo,False,-0.1308826081593963,-0.0848573280240621,-0.20177900504178448,False
04794805000105,0.4546794913012123,0.3183493641265154,0.6342453666650127,0.9999978427028344,0.2,3.4694469519536136e-17,0.1250843968227369,0.4095282694162205,5,5,hhi_alto,False,0.7227594627189367,0.667311355262724,0.8435848577192907,0.9886618820783096,0.1666666666666666,3.3306690738754695e-17,0.4051865625082733,0.4060704883837456,6,6,hhi_alto,False,0.2680799714177243,0.3489619911362086,0.28010216568553636,True
04862101000122,0.2608611062337059,0.1376712906059903,0.3999146848672283,0.8958088941025915,0.1428571428571428,0.0,0.8291746082516483,0.9471491426015002,7,7,baixo_baixo,False,0.2608611062337059,0.1376712906059903,0.3999146848672283,0.8958088941025915,0.1428571428571428,0.0,0.8411861080776248,0.9501803467023728,7,7,baixo_baixo,False,0.0,0.0,0.01201149982597649,True
04870834000109,0.2605654203861209,0.168136097934386,0.3229073718676639,0.9188490720180312,0.1111111111111111,0.0,0.295213057301422,0.7053862225127931,9,9,baixo_baixo,False,0.5036775880520601,0.454045346857266,0.6938772570479996,0.92641821908292,0.0909090909090909,0.0,0.5589634814953368,0.4637254563324781,11,11,hhi_alto,False,0.24311216766593918,0.28590924892288,0.2637504241939148,False
04902949000138,0.337310840561859,0.2544746956320914,0.5298726958396013,0.8801275286827275,0.1111111111111111,0.0,0.8391846824592982,0.9302534435833948,9,9,baixo_baixo,False,0.2729159356703943,0.2123255969762604,0.4702938444763165,0.8065738709821574,0.0816326530612245,0.0051020408163265,0.8041427863291944,0.9146479567505044,13,14,baixo_baixo,False,-0.06439490489146471,-0.042149098655831,-0.03504189613010378,True
04927953000150,0.7561101524475184,0.7212687456543068,0.8646054884698706,0.9838504989891912,0.1358024691358024,0.0123456790123456,0.9692439267466598,0.9820789314398748,8,9,critico,False,0.5317706956163972,0.4849477651780369,0.7154582070880547,0.9470873656319908,0.1122448979591836,0.023469387755102,0.9598357435832976,0.9803821272243292,11,14,critico,False,-0.22433945683112122,-0.23632098047626987,-0.009408183163362227,True
05002371000126,0.4069156034271698,0.2092208045695598,0.4929051530993278,1.0,0.28,0.04,0.830071597924055,0.9911570352024676,4,5,hhi_alto,False,0.1695038566157685,0.0864542422773454,0.2816231735639961,0.7346402599223403,0.0972222222222222,0.0069444444444444,0.8038366925585678,0.99384986688437,11,12,baixo_baixo,False,-0.23741174681140131,-0.1227665622922144,-0.026234905365487227,False
05002963000148,0.1627909149283202,0.086680998103622,0.2595656967527189,0.7506120818695127,0.0887573964497041,0.0059171597633136,0.5758115658007202,0.7287298597997879,12,13,baixo_baixo,False,0.1416940639536772,0.0701685692831503,0.2331334260831356,0.6775323628828085,0.0816326530612245,0.0051020408163265,0.5458400638940388,0.694682549022633,13,14,baixo_baixo,False,-0.021096850974643006,-0.0165124288204717,-0.029971501906681408,True
05009757000160,0.7848571856573758,0.7131429142098344,0.8831646734130635,1.0,0.28,0.04,0.3003697164715589,0.4095272879056663,4,5,hhi_alto,False,0.4427764375393844,0.3313317250472614,0.5733883087356942,0.9753997919155332,0.183673469387755,0.0204081632653061,0.3471209148585723,0.4060703352497574,6,7,hhi_alto,False,-0.34208074811799144,-0.38181118916257306,0.046751198387013415,True
05029092000156,0.0465441736464145,0.0396350734554465,0.0547103481802301,0.2188413927209206,0.0207670511901198,0.0136711602567148,0.9451399626946212,0.4777736588132562,139,379,oculta,True,0.0396575338557756,0.0335407028612264,0.0757648731677782,0.2052233263571986,0.0189026797070303,0.0126536521892407,0.942136026186127,0.4692191397040801,158,453,oculta,True,-0.0068866397906389015,-0.0060943705942200985,-0.003003936508494176,True
05054133000164,0.1891991198503027,0.0733704226860602,0.3340921640247685,0.7445027178677494,0.125,0.0,0.6257354613274562,0.4528418642339898,8,8,baixo_baixo,False,0.1891991198503027,0.0733704226860602,0.3340921640247685,0.7445027178677494,0.125,0.0,0.6101330529180047,0.4492751250542421,8,8,baixo_baixo,False,0.0,0.0,-0.015602408409451485,True
05055033000152,0.3226907899934149,0.1533634874917686,0.433481689758195,0.9934866279816048,0.2,3.4694469519536136e-17,0.8991568555238553,0.4095272879056663,5,5,baixo_baixo,False,0.6313219586364808,0.6082795810512608,0.7893793132696576,0.9276706296931204,0.0617283950617283,0.0030864197530864,0.9946411081922883,0.4148107805014066,17,18,critico,False,0.3086311686430659,0.4549160935594922,0.09548425266843308,False
05106805000138,0.0392216232978585,0.0200060557638156,0.0861530863366419,0.2553254404944305,0.0857990254925499,0.0675150060024009,0.7806312534825367,0.4981102730344932,51,119,baixo_baixo,False,0.0327369113051281,0.0157673834332882,0.0735705326886006,0.2247487810470889,0.0861957644628099,0.0701641112077715,0.7733932595964496,0.5195938230269421,58,176,baixo_baixo,False,-0.006484711992730402,-0.0042386723305273995,-0.007237993886087146,True
05211356000198,0.1103319198881989,0.091797168219203,0.1931642508111362,0.6086429939194529,0.024793388429752,0.0044765840220385,0.7373039481491717,0.5492802458676282,49,55,baixo_baixo,False,0.0794797983586107,0.0688991063857212,0.1604291317873883,0.5054976097955344,0.0134563629373317,0.0021167809021287,0.6921482008013782,0.5693281264771213,88,102,baixo_baixo,False,-0.030852121529588203,-0.022898061833481795,-0.045155747347793485,True
05298824000103,0.9157411547585312,0.8946764434481641,0.9566503638467174,0.9936695614837492,0.2222222222222222,0.0277777777777778,0.951839958814608,0.9854201304230864,5,6,critico,False,0.6731136309042477,0.6264155781762831,0.8067141011394552,0.9956896316500706,0.1358024691358024,0.0123456790123456,0.9573082821039176,0.9643572927026792,8,9,critico,False,-0.24262752385428354,-0.268260865271881,0.0054683232893095735,True
05322181000196,0.6464615383770933,0.5580769229713666,0.7938681319175013,0.9929733225591896,0.2222222222222222,0.0277777777777778,0.856325519097092,0.4674474333950065,5,6,hhi_alto,False,0.6075055482806292,0.529006657936755,0.7689529850441693,0.9684686748828536,0.183673469387755,0.0204081632653061,0.8472973714618527,0.4808470159487622,6,7,hhi_alto,False,-0.03895599009646411,-0.02907026503461152,-0.009028147635239292,True
05380490000112,0.4461576960067104,0.3538506453411621,0.6439534984697731,0.9055591446518372,0.18,0.0433333333333334,0.4618041984018576,0.4899129312679298,7,10,hhi_alto,False,0.4149313667248309,0.3313501333998067,0.619970978619692,0.8718337433400303,0.1570247933884297,0.0365997638724911,0.4708683351287234,0.4864604011955206,8,11,hhi_alto,False,-0.031226329281879517,-0.02250051194135544,0.00906413672686579,True
05419083000171,0.1665271342240044,0.0831798476464048,0.2687850512505896,0.7104257689604335,0.0909090909090909,0.0,0.607610124841199,0.587117924146828,11,11,baixo_baixo,False,0.1665271342240044,0.0831798476464048,0.2687850512505896,0.7104257689604335,0.0909090909090909,0.0,0.5932681817471512,0.5892414426793807,11,11,baixo_baixo,False,0.0,0.0,-0.014341943094047793,True
05446297000137,0.2649410736895479,0.2299382676747644,0.4732077272882721,0.8046502598880125,0.0755502676977989,0.0315288518738845,0.8433160447524839,0.6914078837901951,22,41,baixo_baixo,False,0.1066219300532247,0.0758157897102324,0.2372814723742097,0.5349636024466738,0.0562265722615576,0.023682660960232,0.8324318178199277,0.574213017172008,30,49,baixo_baixo,False,-0.15831914363632318,-0.15412247796453202,-0.010884226932556196,True
05469074000195,0.230710972061155,0.1024961340713475,0.3841628850632668,0.8100577502003707,0.1428571428571428,0.0,0.8315875204353294,0.9248386079789004,7,7,baixo_baixo,False,0.1913938215366479,0.1105332036903127,0.346406394497087,0.7304432455392444,0.0909090909090909,0.0,0.8134789618421359,0.9254822030287364,11,11,baixo_baixo,False,-0.0393171505245071,0.008037069618965206,-0.01810855859319349,True
05472936000139,0.5739824499036028,0.5313806948939631,0.7187771756727813,0.9846733929775978,0.0909090909090909,0.0,0.9849541791557808,0.5294871347418452,11,11,critico,False,0.5468117097344605,0.5144411175726362,0.7013578004728841,0.96473125438869,0.0703125,0.00390625,0.980097148214544,0.5342824584395902,15,16,critico,False,-0.027170740169142338,-0.016939577321326893,-0.004857030941236795,True
05522917000170,0.2931741469872696,0.2289172512588396,0.349027607973694,0.9819287905400674,0.0833333333333333,1.5139404881252137e-17,0.9824823009316362,0.5878639978412536,12,12,oculta,True,0.2703034757824207,0.221657040834582,0.3343745005571878,0.9407048079254084,0.0625,0.0,0.9772452313501864,0.584462890235072,16,16,oculta,True,-0.022870671204848925,-0.007260210424257618,-0.005237069581449871,True
05532421000187,0.2048788138920225,0.1868078778441139,0.3145496740946403,0.8189214320852944,0.0281635802469135,0.0060763888888888,0.9029278211314375,0.9241462958803224,45,72,baixo_baixo,False,0.2000320949998263,0.1826414883693878,0.3106934366415265,0.8088818238528128,0.0289283366206443,0.0078180830689191,0.8965914410984744,0.919408060289776,47,78,baixo_baixo,False,-0.004846718892196206,-0.004166389474726112,-0.006336380032963107,True
05568854000192,0.3623653373313896,0.2348384047976675,0.5108382856267134,0.9634410066919816,0.1666666666666666,3.3306690738754695e-17,0.7622231395400327,0.6480113837066461,6,6,baixo_baixo,False,0.3623653373313896,0.2348384047976675,0.5108382856267134,0.9634410066919816,0.1666666666666666,3.3306690738754695e-17,0.754531620571393,0.6475206147417681,6,6,hhi_alto,False,0.0,0.0,-0.007691518968639732,False
05593119000139,0.1052115917515766,0.0910086011444588,0.3030226571887057,0.4223945602239229,0.0183842131894079,0.0028030102241605,0.8960966048886595,0.5574464981305003,64,77,baixo_baixo,False,0.0545828982529073,0.0454923491976467,0.2110544420790885,0.2959605905254533,0.0118032136480857,0.0023013214716249,0.87404778424531,0.5290393048701498,105,142,baixo_baixo,False,-0.0506286934986693,-0.0455162519468121,-0.022048820643349454,True
05606204000194,0.2848824180057074,0.1061030225071342,0.4005071599045346,0.9568914081145584,0.2222222222222222,0.0277777777777778,0.5137211501846572,0.624178730383981,5,6,baixo_baixo,False,0.2848824180057074,0.1061030225071342,0.4005071599045346,0.9568914081145584,0.2222222222222222,0.0277777777777778,0.4991763309815069,0.6228609464442563,5,6,baixo_baixo,False,0.0,0.0,-0.014544819203150372,True
05613121000122,0.1363445150198529,0.0746548375212709,0.2869104659323115,0.5882405923778617,0.0803324099722991,0.0146418678274633,0.3625547616051335,0.555598186468916,15,19,baixo_baixo,False,0.1248790315390276,0.0665376336416294,0.2713139807656889,0.5562637676788594,0.075,0.0133333333333333,0.3600225534781511,0.5731218953859676,16,20,baixo_baixo,False,-0.011465483480825295,-0.008117203879641502,-0.002532208126982405,True
05628919000148,0.4752235326069274,0.3702682391283129,0.6667056553014796,0.9301713550500028,0.1666666666666666,3.3306690738754695e-17,0.7500053963842742,0.4994080729432725,6,6,hhi_alto,False,0.4752235326069274,0.3702682391283129,0.6667056553014796,0.9301713550500028,0.1666666666666666,3.3306690738754695e-17,0.7369238823875299,0.4959981119696097,6,6,hhi_alto,False,0.0,0.0,-0.013081513996744287,True
