fornecedor_id_limpo,degree,strength,reach,system_share,pct_degree,pct_strength
13559428000110,1,575124.71,0.0007547169811320754,0.0002591247859484654,0.40831218274111675,0.9216370558375635
13573964000170,1,249.0,0.0007547169811320754,1.1218796650411332e-07,0.40831218274111675,0.030774111675126902
13574622000175,1,2004318.2,0.0007547169811320754,0.0009030537473300591,0.40831218274111675,0.9717639593908629
13578459000119,5,19512.0,0.0037735849056603774,8.791211254731964e-06,0.9513800761421319,0.4495558375634518
13601933000186,1,59102.39,0.0007547169811320754,2.662882309089575e-05,0.40831218274111675,0.6581535532994924
13604060000165,1,55700.5,0.0007547169811320754,2.5096087663704273e-05,0.40831218274111675,0.6448286802030457
13609673000195,1,559.2,0.0007547169811320754,2.519498428477919e-07,0.40831218274111675,0.06075507614213198
13610012000180,1,4694004.38,0.0007547169811320754,0.0021149028359582376,0.40831218274111675,0.9871510152284264
13617640000197,1,290.0,0.0007547169811320754,1.3066068388029262e-07,0.40831218274111675,0.0358502538071066
13628328000107,1,3898.0,0.0007547169811320754,1.7562598129840712e-06,0.40831218274111675,0.22065355329949238
13633230000130,1,7740.0,0.0007547169811320754,3.4872885973567754e-06,0.40831218274111675,0.305996192893401
13641096000119,1,27000.0,0.0007547169811320754,1.2164960223337589e-05,0.40831218274111675,0.5099143401015228
13642211000170,1,2160.0,0.0007547169811320754,9.73196817867007e-07,0.40831218274111675,0.1575983502538071
13652354000162,1,8615.5,0.0007547169811320754,3.8817486964505555e-06,0.40831218274111675,0.3217005076142132
13663041000100,1,1678.8,0.0007547169811320754,7.563901934421906e-07,0.40831218274111675,0.13531091370558376
13694036000245,1,3000000.0,0.0007547169811320754,0.0013516622470375098,0.40831218274111675,0.980488578680203
13729206000107,1,360000.0,0.0007547169811320754,0.00016219946964450118,0.40831218274111675,0.8885628172588832
13736216000161,1,9600.0,0.0007547169811320754,4.325319190520032e-06,0.40831218274111675,0.34033946700507617
13745092000180,1,7300.0,0.0007547169811320754,3.2890448011246074e-06,0.40831218274111675,0.2979854060913706
13767262000128,1,3229.89,0.0007547169811320754,1.4552401250279943e-06,0.40831218274111675,0.20003172588832488
13770103000182,1,31293.0,0.0007547169811320754,1.4099188898848266e-05,0.40831218274111675,0.5393401015228426
13778733000101,1,26000.0,0.0007547169811320754,1.1714406140991752e-05,0.40831218274111675,0.5037277918781726
13783807000190,1,17670.0,0.0007547169811320754,7.961290635050933e-06,0.40831218274111675,0.434010152284264
13784485000101,1,17967.58,0.0007547169811320754,8.095366518875408e-06,0.40831218274111675,0.4355964467005076
13791885000136,2,3099781.6399999997,0.0015094339622641509,0.0013966192722826723,0.8601681472081218,0.9811230964467005
13802300000136,1,6300.0,0.0007547169811320754,2.8384907187787706e-06,0.40831218274111675,0.2806947969543147
13823634000196,1,99996.0,0.0007547169811320754,4.505360601825428e-05,0.40831218274111675,0.7398477157360406
13837064000193,1,33000.0,0.0007547169811320754,1.486828471741261e-05,0.40831218274111675,0.549492385786802
13839796000112,2,314.4,0.0015094339622641509,1.4165420348953102e-07,0.8601681472081218,0.03791243654822335
