orgao_cnpj,portfolio_hhi,count_hhi,portfolio_neff,count_neff,portfolio_cr1,portfolio_cr4,relacao_hhi,razao_neff_valor_frequencia
17932766000107,0.0595349134167975,0.0397512168739859,16.796866621760355,25.156462585034014,0.1088527802434835,0.3899498314782356,HHI monetário > HHI frequência,0.6676958878850114
19498254000100,0.6628954575754437,0.1428571428571428,1.5085334928338845,7.0,0.8103086398513574,0.9189932216219936,HHI monetário > HHI frequência,0.21550478469055492
19500817000157,0.4642918522855427,0.26,2.153817679714511,3.846153846153845,0.5794518044839299,0.9999702138515651,HHI monetário > HHI frequência,0.5599925967257731
19893791000154,0.4964741959784523,0.1666666666666666,2.014203372703385,5.999999999999999,0.6785369249140408,0.9636361454314156,HHI monetário > HHI frequência,0.33570056211723087
20260121000180,0.4440288713141881,0.1428571428571428,2.2521058079856595,7.0,0.6402358365773461,0.9386850095115712,HHI monetário > HHI frequência,0.3217294011408085
20266755000140,0.2682913812813162,0.2461650840029219,3.72729081055143,4.062314540059346,0.4474764720073086,0.8205489230177636,HHI monetário > HHI frequência,0.9175288554827116
21260443000191,0.2334210695139254,0.271111111111111,4.284103410554985,3.688524590163936,0.2864248492797362,0.9502002099884834,HHI monetário < HHI frequência,1.161468035750462
22040711000122,0.3921119015145533,0.1666666666666666,2.5502923939249134,5.999999999999999,0.5754026949271004,0.9806170050225118,HHI monetário > HHI frequência,0.42504873232081897
22257307000105,0.6197170802244238,0.59375,1.6136395653930675,1.6842105263157894,0.7627924871129972,1.0000000000000002,HHI monetário > HHI frequência,0.9580984919521339
22604896000150,0.1532490352923083,0.0532412564045444,6.525326558125422,18.78242677824268,0.3187427603008709,0.6275655729725739,HHI monetário > HHI frequência,0.34741658440453904
22936439000163,0.4333952300360554,0.2,2.3073627273581367,4.999999999999999,0.5799535732217658,0.996141985967981,HHI monetário > HHI frequência,0.4614725454716274
23848604000198,0.9051456505695818,0.087890625,1.104794570211688,11.377777777777778,0.9511666617777292,0.9824909243987304,HHI monetário > HHI frequência,0.09710108527251163
23848859000150,0.9053418668552656,0.0562130177514793,1.1045551262016993,17.78947368421052,0.9513574483471264,0.9739492135066542,HHI monetário > HHI frequência,0.06209037691666359
25769548000121,0.1066487214125394,0.0541344437834622,9.376577484991984,18.472527472527474,0.2186484900435528,0.5535451634284174,HHI monetário > HHI frequência,0.5075958067425761
26938926000116,0.6751457677526279,0.0972222222222222,1.4811616213321182,10.285714285714285,0.7974078193225443,0.9978393985931115,HHI monetário > HHI frequência,0.14400182429617817
27108141000189,0.7636281164003297,0.1666666666666666,1.309537952470772,5.999999999999999,0.8635958816509876,0.9993861410683368,HHI monetário > HHI frequência,0.21825632541179535
27562511000153,0.2464794040886927,0.2,4.057134119166248,4.999999999999999,0.2582603644690693,0.9899146379655528,HHI monetário > HHI frequência,0.8114268238332497
27611852000171,0.2460070507476748,0.088,4.064924143274588,11.363636363636363,0.4583950478617819,0.7317829734033564,HHI monetário > HHI frequência,0.3577133246081638
27780220000131,0.2579346786169961,0.0617283950617283,3.876950572764537,16.2,0.3790809638841641,0.8817277030805326,HHI monetário > HHI frequência,0.23931793659040354
27834977000160,0.4952239235365877,0.1358024691358024,2.019288553062237,7.363636363636364,0.5130535416191739,0.9983900354683892,HHI monetário > HHI frequência,0.27422437140351363
29112760000172,0.5854652949462316,0.1666666666666666,1.7080431728952248,5.999999999999999,0.7443745817164744,0.9924220430729432,HHI monetário > HHI frequência,0.28467386214920415
30753960000193,0.5165116469898464,0.1111111111111111,1.9360647641303967,9.0,0.6755853979546842,0.9764111048765232,HHI monetário > HHI frequência,0.21511830712559965
30753994000188,0.254534678932805,0.1124260355029586,3.928737742899038,8.894736842105262,0.3217623314538723,0.964866259907495,HHI monetário > HHI frequência,0.4416924089649807
31030892000105,0.0814145985518505,0.0601637593449626,12.282809444342217,16.621301775147927,0.1381766590657467,0.4727967719308537,HHI monetário > HHI frequência,0.7389799914894393
31724255000120,0.4400080718715813,0.1666666666666666,2.272685579940577,5.999999999999999,0.5925957465704729,0.9891058829054644,HHI monetário > HHI frequência,0.3787809299900962
32001836000105,0.1317824463272859,0.0848,7.588264050862039,11.792452830188676,0.2050382345402355,0.6269436534071037,HHI monetário > HHI frequência,0.643484791513101
32370759000152,0.2974778317507576,0.0714285714285714,3.3615950274837685,14.0,0.4936497254297336,0.8548385991819847,HHI monetário > HHI frequência,0.2401139305345549
32504706000187,0.1555689079017702,0.0293005671077504,6.428019669787892,34.12903225806451,0.3554251976981164,0.5787011800332543,HHI monetário > HHI frequência,0.18834462170456018
37622644000121,0.2621066186484805,0.125,3.81524131346386,8.0,0.3736392853440232,0.8997822856550437,HHI monetário > HHI frequência,0.4769051641829825
40637159000136,0.1256945890383856,0.055,7.9557919529424765,18.181818181818176,0.2143422477117703,0.6135272359750924,HHI monetário > HHI frequência,0.43756855741183637
41779117000100,0.2188774795666178,0.0909090909090909,4.568766060263585,11.0,0.3547432877876665,0.8380375504836352,HHI monetário > HHI frequência,0.4153423691148714
44497659000170,0.4734401957851448,0.1666666666666666,2.1121991941170477,5.999999999999999,0.6484547323727556,0.9677435338255604,HHI monetário > HHI frequência,0.352033199019508
44616474000138,0.06502827528233,0.0459183673469387,15.377925920045534,21.77777777777778,0.0983062770564987,0.3621357481068771,HHI monetário > HHI frequência,0.7061292514306623
46139952000191,0.3989901680464943,0.0972222222222222,2.5063274237962427,10.285714285714285,0.5855136724575799,0.9698649236994789,HHI monetário > HHI frequência,0.24367072175796806
46190305000104,0.3331127457188564,0.1813268539647638,3.0019866031904683,5.514902939827788,0.4915537292688688,0.9286381473622248,HHI monetário > HHI frequência,0.5443407864008954
46675997000180,0.2481825572480381,0.0444444444444444,4.029292030384642,22.5,0.4599713364330385,0.7724648675517666,HHI monetário > HHI frequência,0.17907964579487298
46709309000156,0.2678876576384843,0.0272,3.732908073538441,36.764705882352935,0.4914952913512498,0.725545471938301,HHI monetário > HHI frequência,0.1015350996002456
46854998000192,0.2493740151341959,0.1666666666666666,4.0100408996577634,5.999999999999999,0.3178210591765156,0.956261768522851,HHI monetário > HHI frequência,0.6683401499429606
46965083000154,0.2236142326056898,0.1428571428571428,4.471987262829331,7.0,0.3141992159896457,0.9100694005370544,HHI monetário > HHI frequência,0.638855323261333
48962625000160,0.2476810740155492,0.0537190082644628,4.0374501926506525,18.615384615384613,0.4347092526044971,0.7871042469579694,HHI monetário > HHI frequência,0.2168878202663574
49286753000102,0.3606301471065781,0.2,2.772924027631187,4.999999999999999,0.5047980097144888,0.9672629625241876,HHI monetário > HHI frequência,0.5545848055262375
50062751000100,0.1984188984594895,0.0433673469387755,5.039842513812595,23.058823529411768,0.3114199407958978,0.7862963580295759,HHI monetário > HHI frequência,0.2185645988133013
54675103000180,0.3588094518199501,0.0769230769230769,2.786994587037239,12.999999999999996,0.5716616673408761,0.8372123085787656,HHI monetário > HHI frequência,0.21438419900286457
57500902000104,0.4427656536477387,0.22,2.2585311027661445,4.545454545454546,0.6333697628575412,0.9514807064862276,HHI monetário > HHI frequência,0.49687684260855175
57522468000163,0.4041526245842868,0.125,2.4743127699061818,8.0,0.5896765524726,0.9424170908141646,HHI monetário > HHI frequência,0.3092890962382727
57538696000121,0.2744314419463249,0.125,3.643897335187949,8.0,0.4324128835453139,0.9036053406922144,HHI monetário > HHI frequência,0.4554871668984936
59006460000170,0.3148581723705672,0.2,3.1760331722406945,4.999999999999999,0.4520752814334483,0.971567592362676,HHI monetário > HHI frequência,0.635206634448139
59989830000136,0.2598561204325467,0.2,3.8482834205922782,4.999999999999999,0.3229191894728344,0.970643710047924,HHI monetário > HHI frequência,0.7696566841184558
72962806000171,0.2179297355380609,0.0710059171597632,4.588634944795555,14.08333333333334,0.3395482832710931,0.8694384279594818,HHI monetário > HHI frequência,0.3258202327665481
74047341000159,0.813721172470854,0.1666666666666666,1.2289221834593695,5.999999999999999,0.9008311810718032,0.9754249465207288,HHI monetário > HHI frequência,0.20482036390989494
79376760000158,0.1246101683831999,0.091387245233399,8.025027274859386,10.942446043165468,0.2259173112618369,0.6355478661187048,HHI monetário > HHI frequência,0.733385135572291
80636475000108,0.1561872417002754,0.0249199817101051,6.402571612853038,40.12844036697248,0.3327117652013902,0.6117789853234761,HHI monetário > HHI frequência,0.15955196748993625
81286254000110,0.0966884672310565,0.0708884688090737,10.34249511485479,14.106666666666667,0.1575256715321419,0.5272590754110504,HHI monetário > HHI frequência,0.7331636423573811
82568221000125,0.7093650987261882,0.0918367346938775,1.4097113063438091,10.888888888888888,0.8377563869217771,0.9687217447781,HHI monetário > HHI frequência,0.12946328323565595
82636028000184,0.943483706328319,0.065,1.0599017166831857,15.38461538461538,0.9712554959277576,0.9899553162636552,HHI monetário > HHI frequência,0.06889361158440709
82702879000188,0.3188565916630999,0.1,3.1362061382647783,9.999999999999996,0.5373852827225806,0.780195904287498,HHI monetário > HHI frequência,0.31362061382647793
82985003000196,0.1805215713444126,0.0384615384615384,5.539504185303841,26.0,0.3661776534300356,0.6683340437179809,HHI monetário > HHI frequência,0.21305785328091695
83108035000176,0.5162519009321646,0.183673469387755,1.9370388722915328,5.444444444444445,0.6139828005236614,0.9958311773930916,HHI monetário > HHI frequência,0.3557826500127305
83145375000177,0.1223520820494358,0.0987654320987654,8.173134312466823,10.125,0.1931155555488118,0.6301560880720916,HHI monetário > HHI frequência,0.8072231419720319
83156455000128,0.4262168402391702,0.027315296566077,2.3462235782116285,36.60952380952381,0.5935634558260521,0.9051112327104618,HHI monetário > HHI frequência,0.064087792849173
83158105000109,0.2287975383253824,0.0918367346938775,4.37067639503122,10.888888888888888,0.4009452828194946,0.7873439547623116,HHI monetário > HHI frequência,0.4013886485232753
83222034000158,0.2295473246778484,0.1428571428571428,4.3564001514869375,7.0,0.3068844844691568,0.8774711059644691,HHI monetário > HHI frequência,0.6223428787838482
83684324000113,0.1717612638106541,0.0725308641975308,5.822034478637618,13.78723404255319,0.3299871788673248,0.6801840977178849,HHI monetário > HHI frequência,0.42227719212340753
84438381000185,0.7581032796356979,0.1,1.3190814851513954,9.999999999999996,0.8675882665866362,0.9812396361836228,HHI monetário > HHI frequência,0.1319081485151396
84591890000143,0.5605519745893179,0.0933333333333333,1.783955895851832,10.714285714285714,0.7421012957734143,0.8846815471202457,HHI monetário > HHI frequência,0.16650255027950434
84703248000109,0.3581138788642748,0.0150121974103959,2.7924078317528718,66.6125,0.5810446817454697,0.7983926027350281,HHI monetário > HHI frequência,0.04192017762060982
85908309000137,0.3118332668842191,0.0714285714285714,3.2068419447091614,14.0,0.5143734185091466,0.8314589738035209,HHI monetário > HHI frequência,0.22906013890779725
89421259000110,0.3025357377222033,0.0769230769230769,3.3053946205794293,12.999999999999996,0.4762619768714343,0.8594096494686122,HHI monetário > HHI frequência,0.25426112465995615
90896275000148,0.2344072738851561,0.051039697542533,4.266079219409946,19.5925925925926,0.432146093259915,0.7254710624753142,HHI monetário > HHI frequência,0.21773939305116918
