orgao_cnpj,portfolio_hhi_abr,portfolio_hhi_norm_abr,portfolio_cr1_abr,portfolio_cr4_abr,count_hhi_abr,count_hhi_norm_abr,n_fornecedores_abr,n_instrumentos_abr,exposicao_strength_global_abr,exposicao_degree_global_abr,portfolio_hhi_mai,portfolio_hhi_norm_mai,portfolio_cr1_mai,portfolio_cr4_mai,count_hhi_mai,count_hhi_norm_mai,n_fornecedores_mai,n_instrumentos_mai,exposicao_strength_global_mai,exposicao_degree_global_mai,delta_portfolio_hhi,delta_portfolio_hhi_norm,delta_portfolio_cr1,delta_portfolio_cr4,delta_count_hhi,delta_count_hhi_norm,delta_n_fornecedores,delta_n_instrumentos,delta_exposicao_strength_global,delta_exposicao_degree_global
00091238000170,0.3434430514204432,0.2121316617045318,0.4398615957410122,0.992549379759744,0.1875,0.025,6,8,0.7618769571576134,0.4104499849050219,0.3303067153054515,0.246595054718633,0.4312528860261833,0.9731237932327128,0.1239669421487603,0.0144628099173553,9,11,0.7928941512263508,0.5642852833004187,-0.013136336114991654,0.0344633930141012,-0.00860870971482891,-0.01942558652703119,-0.0635330578512397,-0.010537190082644702,3,3,0.031017194068737375,0.15383529839539684
00118735000114,0.5567699556394303,0.4828982815793353,0.7344986675825111,0.9490164239062648,0.1428571428571428,0.0,7,7,0.5966588301571802,0.4744916674927288,0.482405668049233,0.4084636206276949,0.67974016572561,0.8988048235642621,0.125,0.0,8,8,0.5645375633075265,0.4654146978313619,-0.07436428759019731,-0.07443466095164036,-0.05475850185690112,-0.05021160034200278,-0.017857142857142794,0.0,1,1,-0.03212126684965377,-0.009076969661366896
00204125000133,0.2297493931862346,0.1704993465082526,0.4073749171375621,0.7475609300495831,0.0714285714285714,0.0,14,14,0.4619282765289749,0.51057442101681,0.4451703128319597,0.4187498515382435,0.6440097587962229,0.913850699856712,0.0486111111111111,0.0033068783068783,22,24,0.7796571592869536,0.5050952657728931,0.21542091964572507,0.2482505050299909,0.23663484165866083,0.16628976980712884,-0.0228174603174603,0.0033068783068783,8,10,0.31772888275797867,-0.0054791552439169555
00444435000125,0.5445937318732879,0.4307421648416097,0.691357833531629,0.9917050331923096,0.2222222222222222,0.0277777777777778,5,6,0.8045413396257388,0.8837431127661843,0.4826939633728737,0.3533674542160921,0.6474950739981422,0.9815493424962536,0.2244897959183673,0.0306122448979591,5,7,0.7820737897734923,0.8783439423991328,-0.061899768500414176,-0.0773747106255176,-0.04386275953348684,-0.010155690696056041,0.002267573696145081,0.002834467120181299,0,1,-0.022467549852246527,-0.005399170367051509
00460408000146,0.4736639063521876,0.4078718946462111,0.6698533077077229,0.9136335801928844,0.1111111111111111,0.0,9,9,0.6188052975440784,0.4850657765832779,0.157484917144023,0.1048277244655244,0.2576357188737003,0.7300150496831697,0.0661157024793388,0.0077479338842975,17,22,0.6126367342758027,0.5490923153217235,-0.31617898920816456,-0.3030441701806867,-0.4122175888340226,-0.18361853050971477,-0.0449954086317723,0.0077479338842975,8,13,-0.006168563268275751,0.06402653873844566
00536717000152,0.0903419516776423,0.0203682556528456,0.123563122361471,0.4598221496070459,0.0714285714285714,0.0,14,14,0.6493796060030529,0.5210052455913683,0.0903419516776423,0.0203682556528456,0.123563122361471,0.4598221496070459,0.0714285714285714,0.0,14,14,0.6415315856405838,0.5171079966975785,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.007848020362469121,-0.0038972488937898397
00569168000112,0.9811605689885692,0.9784692217012216,0.9905263642204334,0.9963079102094884,0.125,0.0,8,8,0.9801533211704068,0.9854104618239748,0.9811605689885692,0.9784692217012216,0.9905263642204334,0.9963079102094884,0.125,0.0,8,8,0.979413456325601,0.9872684141500152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0007398648448058154,0.0018579523260403574
00955107000193,0.5000812459218454,0.4839548344999695,0.664345722984682,0.9391332560934617,0.04,0.0090322580645161,32,45,0.938329371188136,0.4193514491431537,0.3182372040148773,0.3011931341152492,0.4431123393419284,0.9358906421394468,0.0327783558792924,0.0085978147762747,41,62,0.9493969393350832,0.4089851054170996,-0.18184404190696812,-0.18276170038472034,-0.22123338364275358,-0.003242613954014817,-0.007221644120707603,-0.00043444328824140087,9,17,0.011067568146947204,-0.010366343726054106
00999472000108,0.0320399579993791,0.01780525149937,0.0605402638369923,0.2421610553479692,0.0144927536231884,0.0,69,69,0.8975464179676073,0.4982184066202975,0.0279491368162613,0.0153250996320569,0.0543194875348658,0.2172779501394634,0.0128205128205128,0.0,78,78,0.8895267040278789,0.5098980309332628,-0.0040908211831178,-0.0024801518673131014,-0.006220776302126502,-0.024883105208505785,-0.0016722408026756015,0.0,9,9,-0.008019713939728335,0.01167962431296532
01071994000108,0.1737828224387252,0.1420052386863685,0.2736810598291108,0.7285865693290069,0.037037037037037,0.0,27,27,0.8833728372594206,0.5916623247443235,0.1737828224387252,0.1420052386863685,0.2736810598291108,0.7285865693290069,0.037037037037037,0.0,27,27,0.8838852405670745,0.5901513689714607,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000512403307653897,-0.0015109557728627543
01280363000190,0.5426743137465568,0.5198080294338847,0.6756521197324181,0.9903875242281828,0.072,0.0256,21,25,0.984644857137824,0.4069836888518128,0.516445116024835,0.5026292621969731,0.6590008145435865,0.9734623411538118,0.0375,0.01,36,40,0.9764547823318932,0.4030349397261867,-0.02622919772172183,-0.017178767236911585,-0.016651305188831622,-0.016925183074370964,-0.034499999999999996,-0.015600000000000001,15,15,-0.008190074805930814,-0.003948749125626094
01282378000198,0.3532488291209398,0.3128268809409986,0.4534181729793943,0.9233435980762644,0.1173607355327203,0.0621957815035154,17,43,0.9609505911733514,0.9864002956347424,0.3264675749704674,0.3047407225501599,0.4356945742584251,0.8872511509951386,0.0599506459573232,0.0296264732462691,32,83,0.9509934352417204,0.988420371692752,-0.02678125415047239,-0.008086158390838705,-0.01772359872096918,-0.0360924470811258,-0.05741008957539711,-0.0325693082572463,15,40,-0.009957155931630934,0.002020076058009579
01349236000109,0.0849908665311566,0.0468654859699548,0.1393851825721429,0.4642021187779968,0.0729675380637747,0.0343411854830987,25,118,0.9586284884397468,0.9985034487519528,0.0850697326245563,0.04988010695627,0.1541113898992513,0.4692083872464032,0.0720888888888889,0.0364,27,150,0.9661347823758368,0.998823193447826,7.886609339970152e-05,0.0030146209863151988,0.014726207327108387,0.005006268468406405,-0.0008786491748858094,0.0020588145169012986,2,32,0.007506293936090036,0.0003197446958731476
01397083000167,0.2366719241252105,0.2073131519761801,0.4217927108953458,0.7559180680094052,0.0665294924554183,0.0306267806267806,27,54,0.684335781921302,0.7464542544696515,0.1466578203959035,0.1229538709624564,0.3114594844226521,0.6386149523414854,0.0504785137924563,0.0241029169533579,37,73,0.8329953085390361,0.9499614551316564,-0.09001410372930699,-0.08435928101372371,-0.11033322647269372,-0.11730311566791984,-0.016050978662962,-0.006523863673422697,10,19,0.14865952661773418,0.2035072006620049
01404511000131,0.1695751351530033,0.1409397949858655,0.3092165129053812,0.7318948808157161,0.0710059171597633,0.0389716384411344,30,52,0.7427881757581279,0.4147747648465809,0.1426669623016937,0.1181717326531707,0.2803506883397885,0.6635713975981605,0.0577420281528296,0.030820371814339,36,59,0.7361063369289741,0.536758008670956,-0.026908172851309586,-0.022768062332694808,-0.028865824565592724,-0.06832348321755555,-0.013263889006933705,-0.008151266626795401,6,7,-0.006681838829153852,0.12198324382437514
01420402000108,0.7028043610551932,0.6757865756965744,0.8355120608031337,0.9359562280766384,0.0918367346938775,0.0092764378478664,12,14,0.8531973680651624,0.4626017349862958,0.6902083991042532,0.6643924323629409,0.8279417628596837,0.9274758388148044,0.0844444444444444,0.0081481481481481,13,15,0.8423318955145528,0.4620975469133834,-0.012595961950939927,-0.011394143333633533,-0.007570297943449988,-0.00848038926183392,-0.007392290249433095,-0.0011282896997183,1,1,-0.010865472550609656,-0.0005041880729124149
01465988000127,0.1009652556342129,0.0894391691679849,0.2323459317078937,0.5483085366382829,0.0267069790879314,0.0142288634352126,79,126,0.8044029908250854,0.6114692137758163,0.0712633816597722,0.0629710904245916,0.1908458526835808,0.4472593478821589,0.018589176154574,0.009826579513097,113,181,0.7780985131691335,0.6335084298579464,-0.0297018739744407,-0.026468078743393297,-0.04150007902431288,-0.10104918875612406,-0.008117802933357402,-0.004402283922115601,34,55,-0.026304477655951897,0.02203921608213011
01494665000161,0.2723093953408538,0.1995403348749392,0.4619813603147613,0.8674658168454348,0.0972222222222222,0.0069444444444444,11,12,0.6585518411733582,0.4156679955895994,0.1825732498012632,0.1241856247870677,0.3065114816227887,0.7368088077798988,0.074074074074074,0.0079365079365079,15,18,0.6712453370504156,0.4348281855208816,-0.08973614553959061,-0.0753547100878715,-0.1554698786919726,-0.130657009065536,-0.023148148148148195,0.0009920634920634998,4,6,0.01269349587705737,0.019160189931282212
01600293000100,0.1873950118486135,0.1395947184279437,0.3700129415584127,0.7046651377937484,0.0672153635116598,0.0123456790123456,18,27,0.8038253417223027,0.993474759277767,0.4190953485824656,0.3938386246077902,0.621730443060657,0.8918264777878436,0.055,0.0139130434782608,24,40,0.6895089403573158,0.6260760024289795,0.2317003367338521,0.2542439061798465,0.25171750150224426,0.18716133999409523,-0.012215363511659798,0.0015673644659152004,6,13,-0.11431640136498689,-0.3673987568487874
01610999000153,0.379511129578573,0.3231030504493524,0.5953658643055947,0.843736029178226,0.0887573964497041,0.0059171597633136,12,13,0.810395809357148,0.993698502680622,0.379511129578573,0.3231030504493524,0.5953658643055947,0.843736029178226,0.0887573964497041,0.0059171597633136,12,13,0.817486814233129,0.9947415335402404,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.007091004875981022,0.0010430308596184323
01648573000199,0.3289291467145105,0.307958182549339,0.5630230539799139,0.7077020173638056,0.035,0.00484375,33,40,0.8775445428704077,0.5395688961893396,0.2591457495889256,0.2385664648552847,0.486728815686303,0.6967581709012368,0.03099173553719,0.004074839302112,37,44,0.8859567334781283,0.7447417882825756,-0.0697833971255849,-0.06939171769405428,-0.07629423829361093,-0.01094384646256874,-0.004008264462810003,-0.0007689106978880002,4,4,0.008412190607720582,0.20517289209323608
01650166000116,0.2138000615108942,0.1576429230473867,0.4144727530102292,0.6717912538374133,0.074074074074074,0.0079365079365079,15,18,0.6797993646672814,0.4842487104156421,0.2138000615108942,0.1576429230473867,0.4144727530102292,0.6717912538374133,0.074074074074074,0.0079365079365079,15,18,0.6717791023304875,0.4825474236048388,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.00802026233679387,-0.001701286810803282
01746653000187,0.034610940319132,0.0275643048470088,0.0926148921164038,0.2723206939978005,0.0214382758804411,0.0142954895729991,138,548,0.914523868022002,0.9961280917729416,0.0349112696172949,0.0289539317754263,0.1041020360887652,0.2867162545108269,0.0205458083266968,0.0144997947978492,163,698,0.9274310169250825,0.995583892748012,0.0003003292981628991,0.001389626928417497,0.011487143972361405,0.014395560513026373,-0.0008924675537443014,0.00020430522485010046,25,150,0.012907148903080423,-0.0005441990249296369
01815216000178,0.2118377667636317,0.2040341802959449,0.432564297020969,0.6523970958285075,0.0105785123966942,0.0007822600441862,102,110,0.936951545280044,0.4355309444748664,0.1694447488653912,0.1623459860351809,0.3844455395096016,0.5911605889207416,0.0095270890725436,0.0010615086372662,118,132,0.9295376138843544,0.4374408462174675,-0.04239301789824049,-0.04168819426076398,-0.048118757511367405,-0.06123650690776583,-0.0010514233241505997,0.00027924859308,16,22,-0.007413931395689577,0.0019099017426010834
01823752000115,0.3240054066190527,0.1888064879428633,0.4444399859353791,0.952320224343146,0.1851851851851851,0.0222222222222222,6,9,0.7033652079283477,0.7252267318372383,0.3104101187524868,0.1954784718779012,0.4346774761433477,0.9314016845863492,0.16,0.02,7,10,0.7097156326300114,0.7318943721529946,-0.013595287866565886,0.006671983935037901,-0.009762509792031415,-0.020918539756796806,-0.02518518518518509,-0.0022222222222221984,1,1,0.006350424701663693,0.006667640315756285
01824828000127,0.1948846860288647,0.16506560032623,0.4109546516741543,0.6264116559885258,0.055357477950835,0.02037071787494,28,73,0.7694642596018771,0.9877600604226044,0.091977818179969,0.0708610232539217,0.1895287908144274,0.5085059552026232,0.0408869430124991,0.0185819881988363,44,119,0.7617932960121432,0.9872984321413474,-0.10290686784889569,-0.0942045770723083,-0.2214258608597269,-0.11790570078590257,-0.014470534938335902,-0.0017887296761037001,16,46,-0.007670963589733959,-0.0004616282812570649
01850671000104,0.2040627077472675,0.1887562213577919,0.3973994751817979,0.7248442473327118,0.0374974386995424,0.0189877740591489,53,121,0.8011047778487688,0.7490052321007226,0.1830011271791377,0.1678715184231957,0.3568806139795005,0.712906489276929,0.041559214441579,0.023810311005312,55,142,0.8159020325594296,0.934072065827228,-0.021061580568129817,-0.02088470293459621,-0.04051886120229742,-0.011937758055782788,0.004061775742036602,0.0048225369461631015,2,21,0.014797254710660845,0.18506683372650545
01877528000106,0.3488508113076901,0.3081539870144207,0.518659055224785,0.854999683168988,0.0588235294117647,0.0,17,17,0.9359330033927246,0.4542219436180652,0.18778094206419,0.1631682433388624,0.3014926025280597,0.7802878656686911,0.0328707085463842,0.003563760320517,34,37,0.954587143568272,0.693133283378935,-0.16106986924350009,-0.1449857436755583,-0.21716645269672524,-0.07471181750029687,-0.025952820865380498,0.003563760320517,17,20,0.01865414017554745,0.23891133976086976
01896727000161,0.6653329469387183,0.6467403328797581,0.8131976558222241,0.9001919920941699,0.084423305588585,0.0335579336768397,19,29,0.6108053340521565,0.5163049322030173,0.6481948109908329,0.6306045515403745,0.8025791070695945,0.8884374912217909,0.0710204081632652,0.0245714285714285,21,35,0.6052255859896324,0.5190582746629903,-0.01713813594788538,-0.016135781339383537,-0.010618548752629686,-0.011754500872378948,-0.013402897425319804,-0.0089865051054112,2,6,-0.005579748062524148,0.0027533424599729406
01906118000146,0.7760365628393504,0.7312438754072205,0.8788132254223795,0.9737998766318926,0.1666666666666666,3.3306690738754695e-17,6,6,0.8431193349853134,0.4060703352497573,0.7760365628393504,0.7312438754072205,0.8788132254223795,0.9737998766318926,0.1666666666666666,3.3306690738754695e-17,6,6,0.8360752708424759,0.4014183565818778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.007044064142837536,-0.004651978667879475
01935036000120,0.1928339559100965,0.1629389172401001,0.3787872048465546,0.708943915748708,0.0445580715850986,0.0091713334956578,28,37,0.7101232223457349,0.9806522054147164,0.1645168841735157,0.1357071215588094,0.2774932945418303,0.7032037799730316,0.0475328202806699,0.0146891244282792,30,47,0.7594864178019203,0.9862903343629268,-0.028317071736580796,-0.027231795681290694,-0.10129391030472429,-0.005740135775676336,0.0029747486955713012,0.0055177909326214,2,10,0.049363195456185394,0.005638128948210364
01941360000150,0.1879323976042635,0.1788080425211654,0.3838927474152972,0.6459375189585329,0.0263043428492937,0.0153639422071509,90,209,0.9590380353206698,0.9900564422781324,0.1145112754506306,0.106877751963136,0.2874804771475348,0.5384213148899168,0.0218973394248857,0.0134654199371692,117,305,0.954040361623876,0.9927368811540808,-0.0734211221536329,-0.0719302905580294,-0.09641227026776245,-0.10751620406861606,-0.004407003424407998,-0.0018985222699817016,27,96,-0.004997673696793825,0.0026804388759483766
02073207000111,0.5430055795214022,0.5385687404876294,0.7352626125709117,0.7957432405900523,0.0205161804190593,0.0110066287726424,104,279,0.9201699435889676,0.5624282481407645,0.2533702626219071,0.2467629198132514,0.4365262180477744,0.8039946120092738,0.0228038865754511,0.0141561333593046,114,369,0.8937565744233789,0.5288841014205152,-0.28963531689949507,-0.291805820674378,-0.2987363945231373,0.008251371419221498,0.0022877061563917993,0.003149504586662199,10,90,-0.026413369165588785,-0.0335441467202493
02179215000147,0.2732082276552107,0.1693808316059551,0.4533264884553799,0.8659308422866782,0.125,0.0,8,8,0.4677990300260582,0.6190105493311074,0.2168178832343198,0.1189201186386098,0.3370557104442315,0.8225745897525741,0.1111111111111111,0.0,9,9,0.4533577824912054,0.5592538635182008,-0.05639034442089089,-0.050460712967345306,-0.11627077801114838,-0.04335625253410402,-0.013888888888888895,0.0,1,1,-0.014441247534852819,-0.05975668581290661
02180700000130,0.4964367242432984,0.3285822989910645,0.5215157601808307,1.0,0.28,0.04,4,5,0.6225921396677971,0.6970075707163073,0.4964367242432984,0.3285822989910645,0.5215157601808307,1.0,0.28,0.04,4,5,0.6154997230232051,0.6951909457928263,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.007092416644592037,-0.0018166249234810028
02246138000109,0.2017088272652785,0.1484894157496304,0.3587000015016551,0.7764437888360336,0.1395918367346938,0.0822312925170067,16,35,0.8534784519620607,0.4060703352497573,0.1980155426802393,0.1445499121922553,0.352453172580913,0.7803370628797031,0.1482834185536888,0.0915023131239347,16,37,0.8484519907784592,0.4014183565818778,-0.0036932845850392026,-0.003939503557375101,-0.006246828920742076,0.003893274043669459,0.008691581818994987,0.009271020606927999,0,2,-0.005026461183601505,-0.004651978667879475
02247113000111,0.2398298533980412,0.2153082357657199,0.3379823096270203,0.8081085921307529,0.0434265318262938,0.0125693231755291,32,41,0.8810390139642158,0.9448433003161142,0.1938131947393742,0.1693832915496583,0.2824179248094203,0.799708798310813,0.0405624661979448,0.0114886015372765,34,43,0.8333239170542818,0.8563208384095313,-0.046016658658667,-0.04592494421606158,-0.05556438481760001,-0.008399793819939938,-0.0028640656283490037,-0.0010807216382525998,2,2,-0.04771509690993403,-0.08852246190658286
02299772000100,0.1982636533483986,0.0980466100169484,0.343878954607978,0.7806844096141317,0.1111111111111111,0.0,9,9,0.6659069658827812,0.9900807102092184,0.1982636533483986,0.0980466100169484,0.343878954607978,0.7806844096141317,0.1111111111111111,0.0,9,9,0.6943204845294441,0.992434863368516,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02841351864666286,0.002354153159297656
02307876000100,0.9919611659947236,0.9903533991936684,0.995969350609912,0.9997974347381636,0.1666666666666666,3.3306690738754695e-17,6,6,0.9716531614214748,0.4084552837307427,0.9919611659947236,0.9903533991936684,0.995969350609912,0.9997974347381636,0.1666666666666666,3.3306690738754695e-17,6,6,0.9697773996716834,0.9220631694004764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.001875761749791427,0.5136078856697337
02316487000141,0.5783018053518447,0.5548741278713917,0.727047894850067,0.9678611107881282,0.0688,0.0170666666666666,19,25,0.9819726116952584,0.546467140753954,0.5409772355406915,0.523322513830718,0.7029845383612655,0.9411583373327604,0.0512465373961218,0.014756019603665,27,38,0.9795552841442944,0.5608431732245258,-0.037324569811153174,-0.03155161404067364,-0.024063356488801535,-0.026702773455367756,-0.017553462603878203,-0.002310647063001601,8,13,-0.0024173275509640213,0.014376032470571842
02318396000145,0.4196316944432021,0.2745396180540026,0.6048119620620405,0.978978881812676,0.2,3.4694469519536136e-17,5,5,0.7496112560870546,0.4156101214322822,0.3739088251284361,0.2956474282694907,0.5573020972274842,0.9097106235895932,0.1111111111111111,0.0,9,9,0.8265656385368314,0.437953181446955,-0.04572286931476599,0.021107810215488076,-0.047509864834556215,-0.0692682582230828,-0.0888888888888889,-3.4694469519536136e-17,4,4,0.07695438244977681,0.02234306001467279
02362976000130,0.0161912676635761,0.002714435713762,0.0480279435307815,0.1178867704846456,0.0135135135135135,3.5169736225283214e-18,74,74,0.3958421297918419,0.4223182632338246,0.0102364422449173,0.0022544780694731,0.0298990905693285,0.0900257086877243,0.0084233139239075,0.0004267277458745,125,133,0.3794600924801823,0.4141116382277481,-0.005954825418658799,-0.0004599576442889,-0.018128852961452998,-0.0278610617969213,-0.0050901995896059996,0.00042672774587449645,51,59,-0.016382037311659603,-0.008206625006076496
02396675000127,0.6811385407136531,0.6492523947850184,0.8186286235351713,0.9768186970020992,0.1020408163265306,0.0122448979591836,11,14,0.878113115158065,0.9237949049648396,0.4137048052912782,0.3857859864956248,0.6188771392259278,0.8762935646618976,0.0555555555555555,0.0105820105820105,22,30,0.8437257219146467,0.8397103084225801,-0.2674337354223749,-0.2634664082893936,-0.1997514843092435,-0.10052513234020166,-0.046485260770975104,-0.0016628873771731,11,16,-0.03438739324341833,-0.08408459654225953
02406542000194,0.3514474483474932,0.3311801811083524,0.4392885976413303,0.9494091041307614,0.0385487528344671,0.0085034013605442,33,42,0.8769746072673764,0.7171032711935544,0.340217399533716,0.3255555639677985,0.4321818418389156,0.9340496827939128,0.0286241920590951,0.0070380629937416,46,57,0.8769390160992807,0.7206042871705427,-0.011230048813777205,-0.0056246171405539,-0.00710675580241471,-0.015359421336848644,-0.009924560775371998,-0.0014653383668025996,13,15,-3.5591168095705505e-05,0.0035010159769882643
02458148000108,0.1498651095904484,0.0081759611888565,0.207107696001921,0.653319726257654,0.1428571428571428,0.0,7,7,0.5239767245980529,0.567704929552989,0.1498651095904484,0.0081759611888565,0.207107696001921,0.653319726257654,0.1428571428571428,0.0,7,7,0.5101423200737224,0.5625089024724459,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.01383440452433049,-0.00519602708054312
02482295000105,0.5496088558073645,0.5437596201684991,0.7294874239947559,0.9071282599262444,0.0230623818525519,0.0103748803181695,78,230,0.9583999130202968,0.8354977410290116,0.4875452394273862,0.4827107605540597,0.6868225977037956,0.854073925663105,0.0200156985871271,0.0107705636681377,107,364,0.9474205190673952,0.8398859586154863,-0.062063616379978315,-0.0610488596144394,-0.042664826290960245,-0.053054334263139324,-0.0030466832654248016,0.00039568334996819936,29,134,-0.010979393952901595,0.004388217586474674
02524947000127,0.2588659583575999,0.0735824479469998,0.3095897306821042,0.9627485527309338,0.2,3.4694469519536136e-17,5,5,0.555321489944379,0.6924301098418957,0.2192222340529886,0.0630666808635864,0.2780917929007461,0.8659281030974452,0.1666666666666666,3.3306690738754695e-17,6,6,0.5328827014975083,0.7065271625900915,-0.0396437243046113,-0.010515767083413396,-0.03149793778135812,-0.09682044963348868,-0.03333333333333341,-1.3877787807814407e-18,1,1,-0.02243878844687075,0.014097052748195837
02581343000112,0.2448954571451043,0.1505073892882424,0.4147957005523908,0.8446458537577592,0.12,0.01,9,10,0.3839730485099799,0.5235537373133902,0.1668859562957242,0.114816328564207,0.3350410423286825,0.6822419491444474,0.0617283950617283,0.0030864197530864,17,18,0.3944809512966931,0.565724542511215,-0.0780095008493801,-0.0356910607240354,-0.07975465822370831,-0.1624039046133119,-0.058271604938271694,-0.0069135802469136,8,8,0.010507902786713208,0.04217080519782479
02701029000126,0.2350122666892017,0.107514311137402,0.3262972190665503,0.8705518346800274,0.1428571428571428,0.0,7,7,0.5295630448688637,0.5943253991666352,0.2350122666892017,0.107514311137402,0.3262972190665503,0.8705518346800274,0.1428571428571428,0.0,7,7,0.5455209004190031,0.6446117473196145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0159578555501394,0.05028634815297928
02762633000162,0.1360532656476264,0.09491294496418,0.2676875788258023,0.637990521539711,0.06064209274673,0.0159107638299076,22,29,0.8907753036932905,0.5985368532311812,0.1077981190386581,0.0843191221712543,0.2355632281309246,0.5614272706640074,0.0321412403802625,0.0066712730218484,39,47,0.8610566180505648,0.5739869004145826,-0.0282551466089683,-0.0105938227929257,-0.03212435069487771,-0.07656325087570359,-0.028500852366467502,-0.009239490808059199,17,18,-0.02971868564272573,-0.024549952816598664
02920909000193,0.2838855477826442,0.2417611682404468,0.493195765819759,0.7835074666479718,0.0555555555555555,0.0,18,18,0.6243214337537506,0.4628979830715919,0.0670088948678088,0.0458045515693499,0.1328707402609511,0.4345014543065306,0.0234374999999999,0.0012428977272727,45,48,0.7371272482007422,0.7951702737081202,-0.21687665291483538,-0.1959566166710969,-0.36032502555880785,-0.3490060123414412,-0.032118055555555594,0.0012428977272727,27,30,0.11280581444699156,0.3322722906365283
03061303000102,0.0982674412742192,0.0606952513273117,0.1852276533790602,0.5351468686478776,0.0510204081632653,0.0114795918367346,25,28,0.7332244488168853,0.4113171803383786,0.0812559614313693,0.0495751325152096,0.1650261991644366,0.4767822304965452,0.0413223140495867,0.0082644628099173,30,33,0.7114657848368069,0.4128482066964924,-0.017011479842849897,-0.011120118812102099,-0.020201454214623604,-0.058364638151332415,-0.009698094113678599,-0.0032151290268173007,5,5,-0.02175866398007842,0.0015310263581138073
03130778000103,0.2837917295305102,0.1644236844522618,0.4370892044430118,0.9242615468951186,0.1428571428571428,0.0,7,7,0.6562780116039986,0.6379320991785022,0.2837917295305102,0.1644236844522618,0.4370892044430118,0.9242615468951186,0.1428571428571428,0.0,7,7,0.6449068896787227,0.6341764444951382,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.011371121925275895,-0.003755654683364029
03133862000180,0.1644277826500228,0.0947967645375247,0.2764627096981881,0.7045866506397358,0.0816326530612245,0.0051020408163265,13,14,0.1891427039121958,0.4250789495693365,0.1644277826500228,0.0947967645375247,0.2764627096981881,0.7045866506397358,0.0816326530612245,0.0051020408163265,13,14,0.1840341690227225,0.429443367244301,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.0051085348894732985,0.0043644176749644825
03183869000107,0.2776271743213109,0.0970339679016386,0.3661802362579246,0.9554495191803004,0.2,3.4694469519536136e-17,5,5,0.6482923657385843,0.4262881970000844,0.2516382995312229,0.1019659594374675,0.3466423646930565,0.9044706619289468,0.1666666666666666,3.3306690738754695e-17,6,6,0.622878065020717,0.4204930557079817,-0.02598887479008799,0.004931991535828906,-0.019537871564868137,-0.05097885725135365,-0.03333333333333341,-1.3877787807814407e-18,1,1,-0.025414300717867322,-0.0057951412921027345
03230443000167,0.934046132755998,0.9328683851266408,0.966427986675824,0.977558447352918,0.032258064516129,0.0149769585253456,57,93,0.9864793913006696,0.4257178218463293,0.6095285665840088,0.6032306402385895,0.7486370559322261,0.9765679320139437,0.0366805411030177,0.021143130475647,63,124,0.9819388720158192,0.4191366565134603,-0.32451756617198924,-0.3296377448880513,-0.2177909307435979,-0.0009905153389743182,0.004422476586888706,0.0061661719503014,6,31,-0.004540519284850442,-0.0065811653328689546
03264792000108,0.1847854547634829,0.1762042490241512,0.4021900065103343,0.603681203484642,0.0235476281445434,0.0132691821250123,96,223,0.9121378132880482,0.6336496630122975,0.1368406897860543,0.1284605023082489,0.3269426224099353,0.5678140749051437,0.0215480203582523,0.0120484865753227,104,246,0.8991733935884834,0.6279345687736044,-0.04794476497742861,-0.047743746715902285,-0.075247384100399,-0.035867128579498364,-0.0019996077862910987,-0.0012206955496896002,8,23,-0.012964419699564855,-0.005715094238693097
03331692000149,0.1089585501060536,0.0198544051166589,0.1540715586470596,0.4922028068488603,0.1005917159763313,0.0106508875739645,11,13,0.6236079343642486,0.4275820514845261,0.1099120062281914,0.0209032068510105,0.1491911327061071,0.5068032688065468,0.1122448979591836,0.023469387755102,11,14,0.6200435504971813,0.4223058270263944,0.0009534561221378052,0.0010488017343515989,-0.004880425940952504,0.014600461957686495,0.011653181982852298,0.012818500181137499,0,1,-0.0035643838670672556,-0.005276224458131695
03347877000141,0.4507483930538905,0.4257824109199764,0.6573183773677646,0.8617821845294164,0.0723155588020453,0.0301480842021382,23,37,0.8483274694792272,0.9926419510304528,0.3515226080308514,0.3291613186526049,0.5439764688087029,0.8491396902162547,0.0649430594028931,0.0326997166236825,30,57,0.8497154644441155,0.9928550670560522,-0.09922578502303908,-0.09662109226737148,-0.11334190855906168,-0.012642494313161667,-0.007372499399152188,0.0025516324215442976,7,20,0.0013879949648882839,0.00021311602559936915
