fornecedor_raiz,degree_raiz,strength_raiz,pct_degree_global_raiz,pct_strength_global_raiz
33001129,1,1600.0,0.39791956997810074,0.09177782201871391
33003413,1,78347.0,0.39791956997810074,0.6535436989846705
33005979,1,22200.0,0.39791956997810074,0.4120545490742584
33008679,1,69779.99,0.39791956997810074,0.6358749751144734
33016061,1,24404.0,0.39791956997810074,0.42803105713716905
33017512,1,4320.0,0.39791956997810074,0.18044495321521004
33019148,1,67569.0,0.39791956997810074,0.632341230340434
33022838,1,39763.1,0.39791956997810074,0.5207047581126817
33030391,1,16900.0,0.39791956997810074,0.3638015130400159
33032372,1,11755.7,0.39791956997810074,0.3062910611188533
33033751,1,1248000.0,0.39791956997810074,0.9459735217997213
33033936,3,9150.0,0.9195202070475811,0.27244674497312366
33050071,8,4541322.59,0.9740443957794147,0.9845212024686443
33050196,2,1439635.4,0.8486462273541708,0.9516723073860243
33051270,1,12571.0,0.39791956997810074,0.31709137965359346
33059087,1,408536.52,0.39791956997810074,0.8762193908023094
33065699,27,387277.28,0.9903444156878359,0.8717897670714713
33068320,2,26160.0,0.8486462273541708,0.4407973322715509
33071970,1,1249000.0,0.39791956997810074,0.9461477204857655
33077296,1,15283.0,0.39791956997810074,0.34655584312164045
33077952,1,8120.0,0.39791956997810074,0.25617161059128013
33079970,1,14550.0,0.39791956997810074,0.3362034640652996
33081128,1,8000.0,0.39791956997810074,0.2534093171411507
33082081,1,258513.15,0.39791956997810074,0.8237607007764284
