orgao_cnpj,valor_total_publicado_jan_assinado_2025,n_instrumentos,n_fornecedores,portfolio_hhi,portfolio_hhi_10000,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_entropy_norm,count_hhi,count_hhi_10000,count_cr1,count_cr4,count_neff,count_entropy_norm,hhi_gap_value_minus_count,n_municipios_unidade,n_ufs_unidade,shared_procurement_share,category_mix_hhi,n_categorias,categoria_cr1,exposicao_degree,exposicao_strength
12448797000173,57848.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.6793028322440087
12462982000112,91800.0,2,2,0.5232602845059592,5232.602845059592,0.6078431372549019,1.0,1.9110947832476122,0.9661773513883509,0.5,5000.0,0.5,1.0,2.0,1.0,0.023260284505959183,1,1,0.0,1.0,1,1.0,0.3954248366013071,0.6426459908582169
12488175000179,11309.08,8,7,0.2576240271193461,2576.240271193461,0.4332624758158931,0.87059955363301,3.8816255268641657,0.825287814212099,0.15625,1562.5,0.25,0.625,6.4,0.979569764547061,0.10137402711934612,1,1,1.0,1.0,1,1.0,0.9779089026757168,0.7329843142294522
12489912000158,28631.43,2,2,0.7768674312601109,7768.67431260111,0.8720668160828852,1.0,1.2872209076624037,0.5517425653667588,0.5,5000.0,0.5,1.0,2.0,1.0,0.27686743126011093,1,1,1.0,1.0,1,1.0,0.8355119825708062,0.8441199142094586
12570642000105,181760.0,4,4,0.6961959735951331,6961.959735951331,0.8252640845070423,1.0,1.436377166670518,0.4346133042305596,0.25,2500.0,0.25,1.0,4.0,1.0,0.4461959735951331,1,1,0.8938160211267606,0.8722948627891913,2,0.9314480633802817,0.8417152775380496,0.9116356602304458
12592033000157,837000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.9183006535947712,0.9895424836601308
12600146000157,3300000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.9790849673202614
12652188000131,39600.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.614161220043573
12710978000126,3882385.97,7,7,0.8114977311037767,8114.977311037766,0.8997841525787298,0.9623791655109447,1.2322893357198026,0.25661452224562614,0.14285714285714285,1428.5714285714284,0.14285714285714285,0.5714285714285714,7.0,0.9999999999999999,0.6686405882466337,1,1,0.10021584742127017,1.0,1,1.0,0.3954248366013071,0.9530564431981584
12769172000103,30000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.5625272331154684
12770455000175,66115.1,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.706318082788671
12877385000159,100770.0,3,3,0.3624617684082638,3624.617684082638,0.46442393569514734,0.9999999999999999,2.7589116623015433,0.9608164526722847,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.02912843507493046,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.5918455344825237
12998458000160,28740.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.5533769063180828
13019629000125,522.79,4,4,0.25489400713189786,2548.9400713189784,0.3075804816465503,1.0,3.9231993378429584,0.9931791813777539,0.25,2500.0,0.25,1.0,4.0,1.0,0.0048940071318978595,1,1,1.0,1.0,1,1.0,0.908397211525675,0.2192071023656758
13034603000156,67293.44,2,2,0.5351939782704207,5351.939782704207,0.6326536435052214,1.0,1.8684814116027366,0.9486127415714569,0.5,5000.0,0.5,1.0,2.0,1.0,0.0351939782704207,1,1,0.0,1.0,1,1.0,0.39542483660130723,0.5929216671314215
13128780009581,60000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.6886710239651416
13128814001049,551600.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.9183006535947712,0.9729847494553376
13172589000157,15000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.46013071895424834
13183513000127,771781.92,5,5,0.3616990377566926,3616.990377566926,0.5364209620251275,0.9947757262828857,2.764729500532095,0.7517695104049273,0.20000000000000004,2000.0000000000005,0.2,0.8,4.999999999999999,1.0000000000000002,0.16169903775669256,1,1,0.0,1.0,1,1.0,0.4634346204643801,0.850969900249962
13244984000106,213120.0,3,3,0.3539390319373428,3539.3903193734277,0.45045045045045046,1.0,2.8253453554594916,0.9731285448925383,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.02060569860400946,1,1,0.0,1.0,1,1.0,0.5146151053013798,0.7367746422893482
13366927000191,48000.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.3954248366013072,0.6470588235294118
13417917000138,43722.852,28,14,0.13153078319132205,1315.3078319132205,0.244951999014154,0.6146854281143417,7.6027829815733705,0.8518000723636584,0.11479591836734694,1147.9591836734694,0.21428571428571427,0.5714285714285714,8.71111111111111,0.9073756754729676,0.016734864823975112,1,1,1.0,1.0,1,1.0,0.9689377953852736,0.8985889125295978
13454844000154,10848.6,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.41568627450980394
13497205000176,30598.899999999998,48,34,0.08298865833147788,829.8865833147788,0.155437286961296,0.4796231237070614,12.049839340765637,0.8013776102435584,0.042534722222222224,425.34722222222223,0.10416666666666667,0.3125,23.51020408163265,0.9539741444848477,0.040453936109255656,1,1,1.0,1.0,1,1.0,0.9579118522572662,0.5462627147710061
13571334000167,1173131.28,2,2,0.53542141192402,5354.2141192402005,0.6330815763432717,1.0,1.86768772732964,0.9482765560850027,0.5,5000.0,0.5,1.0,2.0,1.0,0.03542141192402004,1,1,0.0,1.0,1,1.0,0.9256550097987841,0.9945360004291612
13642844000188,12400.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.835511982570806,0.6583877995642702
13667230000150,1140222.2,3,3,0.7780730169918046,7780.730169918046,0.8738163491291435,1.0,1.2852264224072596,0.36655233031335044,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.44473968365847133,1,1,0.0,1.0,1,1.0,0.39542483660130723,0.9232772132814909
13733239000112,2880.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.835511982570806,0.32222222222222224
13792329000184,1247880.64,2,2,0.7474542137360871,7474.5421373608715,0.8517486416008505,1.0,1.3378745903399005,0.6054469732202508,0.5,5000.0,0.5,1.0,2.0,1.0,0.24745421373608711,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.9337240149083406
13800297000111,45580.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,0.0,1.0,1,1.0,0.3954248366013072,0.6361655773420479
13806951000102,25312.0,1,1,1.0,10000.0,1.0,1.0,1.0,0.0,1.0,10000.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,1,1.0,0.9629629629629629,0.7481481481481481
13828365000150,46726.7,3,3,0.9945916577504086,9945.916577504086,0.9972884881662947,1.0,1.0054377514706128,0.017081032155017505,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.6612583244170753,1,1,0.0,0.9945916577504086,3,0.9972884881662947,0.3954248366013072,0.63842114909945
13843252000124,8210.650000000001,3,3,0.5623053559036085,5623.053559036085,0.7225737304598295,0.9999999999999999,1.7783931621868136,0.7068857926571116,0.3333333333333333,3333.333333333333,0.3333333333333333,1.0,3.0,0.9999999999999998,0.2289720225702752,1,1,1.0,1.0,1,1.0,0.9658131906821108,0.7057216710423931
