modelo,covariancia,termo,coef,erro_padrao,estatistica,p,ci95_inf,ci95_sup
P5_Gap_valor_frequencia,HC3,log_instrumentos_por_fornecedor,-0.05620005924749188,0.03099577905885539,-1.8131520146913587,0.0698083785178737,-0.11695066987560926,0.004550551380625496
P6_Exposicao_strength,cluster_municipio,Intercept,0.38725791864813036,0.35990311177178647,1.0760060304610244,0.28192455939876837,-0.31813921834846465,1.0926550556447254
P6_Exposicao_strength,cluster_municipio,C(uf)[T.BA],0.1974731591126575,0.215196956686489,0.9176391811169871,0.35880779808774543,-0.22430512557548693,0.6192514438008019
P6_Exposicao_strength,cluster_municipio,C(uf)[T.CE],0.1784690549279568,0.22021105104068758,0.8104454980099148,0.41768417739994,-0.25313667410950247,0.610074783965416
P6_Exposicao_strength,cluster_municipio,C(uf)[T.ES],0.3237927802754236,0.21388972398781436,1.5138304647766554,0.13006884377242606,-0.09542337540390544,0.7430089359547526
P6_Exposicao_strength,cluster_municipio,C(uf)[T.GO],0.142410401862747,0.21309118059857152,0.6683073483506791,0.503937423639315,-0.2752406375335735,0.5600614412590674
P6_Exposicao_strength,cluster_municipio,C(uf)[T.MA],0.07870464664178929,0.21467461927933346,0.3666229706427439,0.7139002714949204,-0.3420498755405522,0.4994591688241308
P6_Exposicao_strength,cluster_municipio,C(uf)[T.MG],0.12485807131685867,0.21468337287379033,0.5815917164216586,0.5608417238646414,-0.29591360759535357,0.5456297502290709
P6_Exposicao_strength,cluster_municipio,C(uf)[T.MS],0.17434224741278326,0.2162713190894969,0.8061274520669907,0.4201693642230758,-0.24954174889160052,0.598226243717167
P6_Exposicao_strength,cluster_municipio,C(uf)[T.MT],0.33698347913210264,0.21250211134097158,1.585788851722954,0.11278721546059368,-0.0795130057349222,0.7534799639991274
P6_Exposicao_strength,cluster_municipio,C(uf)[T.PA],0.2356497202396257,0.23100820130960714,1.0200924421890882,0.3076846208189258,-0.21711803446058284,0.6884174749398342
P6_Exposicao_strength,cluster_municipio,C(uf)[T.PB],0.2729249509417107,0.217166403464683,1.2567549426958002,0.20884238618699114,-0.15271337850116234,0.6985632803845838
P6_Exposicao_strength,cluster_municipio,C(uf)[T.PE],0.2442824046525461,0.21530574747059222,1.1345837606397928,0.25654976046729316,-0.1777091060542905,0.6662739153593827
P6_Exposicao_strength,cluster_municipio,C(uf)[T.PI],0.24621701800946974,0.2125695784766857,1.1582890636275804,0.246746092866705,-0.17041170001369485,0.6628457360326343
P6_Exposicao_strength,cluster_municipio,C(uf)[T.PR],0.20394716858400086,0.21503648353993363,0.9484305417695625,0.342910317247319,-0.2175165945164092,0.625410931684411
P6_Exposicao_strength,cluster_municipio,C(uf)[T.RJ],0.2752557846405164,0.21834267503094298,1.2606595783509011,0.20743152327501901,-0.15268799470826477,0.7031995639892976
P6_Exposicao_strength,cluster_municipio,C(uf)[T.RS],0.07283799696422526,0.22551675881642633,0.3229826348449623,0.746708393258116,-0.369166728226176,0.5148427221546266
P6_Exposicao_strength,cluster_municipio,C(uf)[T.SC],0.17903120385685606,0.2135434360947294,0.8383830808896253,0.4018155886031134,-0.23950624002374415,0.5975686477374562
P6_Exposicao_strength,cluster_municipio,C(uf)[T.SE],0.2579305319189442,0.21397480648610073,1.205424770115162,0.22803936389400914,-0.1614523823927408,0.6773134462306292
P6_Exposicao_strength,cluster_municipio,C(uf)[T.SP],0.022390325006552574,0.21468241340085467,0.10429510574182616,0.9169351617856033,-0.39837947337326163,0.4431601233863668
P6_Exposicao_strength,cluster_municipio,C(uf)[T.TO],0.2597076204668785,0.21423162410913985,1.212274898941022,0.22540716903083713,-0.16017864713655833,0.6795938880703154
P6_Exposicao_strength,cluster_municipio,log_populacao_siconfi,0.01421121743107511,0.004767857449196953,2.9806296816757167,0.002876564139738811,0.004866388547228071,0.023556046314922148
P6_Exposicao_strength,cluster_municipio,log_despesa_pc,-0.004115321595849457,0.029361556061881667,-0.14016020088227307,0.8885334165332904,-0.061662914007191226,0.05343227081549231
P6_Exposicao_strength,cluster_municipio,log_n_fornecedores,0.03633143909096381,0.01077376670807341,3.372213272795164,0.0007456668245401806,0.015215244365303273,0.05744763381662435
P6_Exposicao_strength,cluster_municipio,log_instrumentos_por_fornecedor,0.06734927203912977,0.024098302634368064,2.7947724394115148,0.005193625915322851,0.020117466787221656,0.11458107729103789
P6_Exposicao_strength,HC3,Intercept,0.38725791864813036,0.5004247732753081,0.7738584085546079,0.43901452744221037,-0.5935566139430957,1.3680724512393563
P6_Exposicao_strength,HC3,C(uf)[T.BA],0.1974731591126575,0.4178348694391832,0.47261053003476095,0.6364910685206464,-0.6214681364731373,1.0164144546984524
P6_Exposicao_strength,HC3,C(uf)[T.CE],0.1784690549279568,0.4236047361388226,0.42131033886615804,0.673528481573086,-0.6517809715847281,1.0087190814406417
P6_Exposicao_strength,HC3,C(uf)[T.ES],0.3237927802754236,0.417771227355504,0.7750480623690509,0.43831125993038145,-0.49502377911845885,1.142609339669306
P6_Exposicao_strength,HC3,C(uf)[T.GO],0.142410401862747,0.4171083844308961,0.3414230142054137,0.7327851520292923,-0.6751070092714968,0.9599278129969908
P6_Exposicao_strength,HC3,C(uf)[T.MA],0.07870464664178929,0.42099532183101956,0.1869489815218897,0.8517006344391408,-0.7464310218068582,0.9038403150904368
P6_Exposicao_strength,HC3,C(uf)[T.MG],0.12485807131685867,0.41839624708825,0.29842062921401646,0.7653821461154081,-0.6951835042428328,0.9448996468765501
P6_Exposicao_strength,HC3,C(uf)[T.MS],0.17434224741278326,0.41952369925167854,0.415571868106056,0.6777233156799969,-0.64790909378152,0.9965935886070865
P6_Exposicao_strength,HC3,C(uf)[T.MT],0.33698347913210264,17.504962084937844,0.01925074030420553,0.984641080179356,-33.97211175808525,34.64607871634945
P6_Exposicao_strength,HC3,C(uf)[T.PA],0.2356497202396257,0.42818632416853253,0.5503438735396763,0.5820835372492874,-0.6035800538032905,1.074879494282542
P6_Exposicao_strength,HC3,C(uf)[T.PB],0.2729249509417107,0.42080982780844645,0.6485707626247426,0.5166158585975065,-0.551847155903346,1.0976970577867675
P6_Exposicao_strength,HC3,C(uf)[T.PE],0.2442824046525461,0.41786424351350415,0.5845975300460271,0.5588183688797652,-0.5747164630609969,1.0632812723660892
P6_Exposicao_strength,HC3,C(uf)[T.PI],0.24621701800946974,1.0834011148100222,0.22726302810999477,0.8202192202417828,-1.8772101478287178,2.369644183847657
P6_Exposicao_strength,HC3,C(uf)[T.PR],0.20394716858400086,0.41835757240074467,0.4874948657284967,0.6259076804198231,-0.6160186059810668,1.0239129431490686
P6_Exposicao_strength,HC3,C(uf)[T.RJ],0.2752557846405164,0.4206012245809154,0.6544341018378623,0.5128321698754118,-0.5491074673915206,1.0996190366725536
P6_Exposicao_strength,HC3,C(uf)[T.RS],0.07283799696422526,0.4230197155860229,0.1721858208507384,0.8632914447202281,-0.7562654103347567,0.9019414042632071
P6_Exposicao_strength,HC3,C(uf)[T.SC],0.17903120385685606,0.41723136453902415,0.4290933498124182,0.6678552916857379,-0.6387272438601335,0.9967896515738457
P6_Exposicao_strength,HC3,C(uf)[T.SE],0.2579305319189442,0.41775879384987236,0.6174149670003961,0.536961052409419,-0.5608616582516986,1.076722722089587
P6_Exposicao_strength,HC3,C(uf)[T.SP],0.022390325006552574,0.4178039902385287,0.05359050064067052,0.9572614250279338,-0.796490448458088,0.8412710984711932
P6_Exposicao_strength,HC3,C(uf)[T.TO],0.2597076204668785,0.4191389815635453,0.6196217290457496,0.5355068575998354,-0.5617896879144679,1.081204928848225
P6_Exposicao_strength,HC3,log_populacao_siconfi,0.01421121743107511,0.005534049397554911,2.5679599891815204,0.010229896295086156,0.003364679923201901,0.025057754938948316
P6_Exposicao_strength,HC3,log_despesa_pc,-0.004115321595849457,0.02721545502987082,-0.15121266910042883,0.8798079567142048,-0.057456633277265724,0.04922599008556681
P6_Exposicao_strength,HC3,log_n_fornecedores,0.03633143909096381,0.011175498111942834,3.2509905801995322,0.0011500366795954195,0.014427865282260484,0.05823501289966714
P6_Exposicao_strength,HC3,log_instrumentos_por_fornecedor,0.06734927203912977,0.023837983217462593,2.825292367426152,0.004723749203755895,0.02062768346883285,0.1140708606094267
