orgao_cnpj,portfolio_hhi_mai,portfolio_hhi_norm_mai,portfolio_cr1_mai,portfolio_cr4_mai,count_hhi_mai,count_hhi_norm_mai,exposicao_strength_global_mai,exposicao_degree_global_mai,n_fornecedores_mai,n_instrumentos_mai,quadrante_mai,exposicao_oculta_mai,portfolio_hhi_jun,portfolio_hhi_norm_jun,portfolio_cr1_jun,portfolio_cr4_jun,count_hhi_jun,count_hhi_norm_jun,exposicao_strength_global_jun,exposicao_degree_global_jun,n_fornecedores_jun,n_instrumentos_jun,quadrante_jun,exposicao_oculta_jun,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
31417180000135,0.2893779132035863,0.1472534958443035,0.4318791307853645,0.943772621641578,0.3061224489795919,0.1673469387755103,0.2040589376978491,0.4675402267046455,6,14,baixo_baixo,False,0.2263329597545378,0.0973884530469608,0.303633560994874,0.875434528861634,0.3217993079584775,0.2087658592848904,0.2136664796641671,0.4452914927316608,7,17,baixo_baixo,False,-0.06304495344904851,-0.049865042797342704,0.009607541966317995,True
31442430000197,0.2943362219489376,0.1935271107987858,0.3765664364355037,0.94438384332331,0.14,0.0171428571428571,0.9508444021501544,0.7331922003786746,8,10,oculta,True,0.2802216131054513,0.1902493147436328,0.3670035336843004,0.920401220392296,0.1239669421487603,0.0144628099173553,0.9452280423347746,0.7377635415542336,9,11,oculta,True,-0.01411460884348631,-0.0032777960551529928,-0.005616359815379779,True
31724255000120,0.0689780950775965,0.0331695602728886,0.1029343518550733,0.3839769057976006,0.0405827263267429,0.0036820619546946,0.6455572831344623,0.6433732472095948,27,31,baixo_baixo,False,0.0689780950775965,0.0331695602728886,0.1029343518550733,0.3839769057976006,0.0405827263267429,0.0036820619546946,0.647274567446987,0.6484938840000541,27,31,baixo_baixo,False,0.0,0.0,0.001717284312524714,True
32001836000105,0.0831494973114049,0.0651720364743737,0.204137781135543,0.4898152507052852,0.0357666015625,0.0168600643382352,0.8547541115090327,0.477410169942718,52,128,baixo_baixo,False,0.0747205924008422,0.0578973304444939,0.1910985214899676,0.4597098133497364,0.0333673469387755,0.0157922077922077,0.8503856130207746,0.5849373293171777,56,140,baixo_baixo,False,-0.00842890491056271,-0.007274706029879799,-0.0043684984882580435,True
32257384000119,0.6769897463314996,0.5962371829143744,0.8158917290409718,0.9915908020287482,0.2,3.4694469519536136e-17,0.9603357635910292,0.4651961237086861,5,5,critico,False,0.6232719869112642,0.547926384293517,0.7817528214280133,0.9501002150116332,0.1666666666666666,3.3306690738754695e-17,0.953921076229966,0.4789747908726969,6,6,critico,False,-0.05371775942023538,-0.04831079862085741,-0.006414687361063209,True
32370759000152,0.2711013554827988,0.2597123141622176,0.4707209759722495,0.7549086783374387,0.0170132325141776,0.0016540642722117,0.9355119194941004,0.469212208047318,65,69,oculta,True,0.1772550967919538,0.1651559070388943,0.3361896877696267,0.7587937329738859,0.0159504597485456,0.0014791429801419,0.9481427453353756,0.7259246447142608,69,73,oculta,True,-0.09384625869084498,-0.09455640712332328,0.012630825841275173,True
32402447000183,0.2853353394299633,0.183240387919958,0.374680386276555,0.9113861963204116,0.125,0.0,0.5873073353636635,0.6194719612226052,8,8,baixo_baixo,False,0.2585832296974706,0.1526665482256807,0.349303439545101,0.917387972388798,0.1358024691358024,0.0123456790123456,0.5749478357242538,0.6323220141434673,8,9,baixo_baixo,False,-0.0267521097324927,-0.030573839694277294,-0.012359499639409743,True
32467800000103,0.3618460846095787,0.042769126914368,0.4474803500191298,1.0,0.3888888888888889,0.0833333333333333,0.7530474435334172,0.9820094835636756,3,6,baixo_baixo,False,0.2623069953173812,0.0778837441467265,0.3358144423717231,0.9922426863812132,0.25,0.0624999999999999,0.7765924502412566,0.9753963571453252,5,8,baixo_baixo,False,-0.09953908929219746,0.035114617232358494,0.023545006707839322,True
32504706000187,0.0759148186346559,0.0684625187849354,0.219574667862232,0.4345793053074446,0.0102233710119208,0.0022413014233072,0.8119606503529997,0.6622383851816147,125,161,baixo_baixo,False,0.0692053096305302,0.0627414576140755,0.2089424505217633,0.4135361600726869,0.0094401041666666,0.0025612160011574,0.8055585711081498,0.6858916887193459,145,192,baixo_baixo,False,-0.006709509004125702,-0.005721061170859895,-0.006402079244849923,True
32531313000162,0.2059716532995205,0.1492553428209148,0.3254292208811334,0.8523370995192817,0.0726643598615916,0.0064260998517053,0.9447436830833584,0.6107271605033401,15,17,oculta,True,0.2849184807437279,0.2472826113091872,0.4227774252398246,0.8743705974347522,0.1022222222222221,0.054970760233918,0.9799711492717076,0.6548958260316564,20,30,oculta,True,0.07894682744420739,0.0980272684882724,0.035227466188349155,True
32538167000105,0.4573118554288259,0.2764158072384346,0.4894303863376028,1.0,0.28,0.04,0.5127197991721343,0.4204615367591934,4,5,hhi_alto,False,0.392866705586286,0.2714400467035432,0.4506745135172389,0.98017511581496,0.1875,0.025,0.539520316865403,0.6419402989076881,6,8,hhi_alto,False,-0.0644451498425399,-0.004975760534891405,0.026800517693268744,True
32556060000181,0.9543321261291212,0.9429151576614014,0.97677139079722,0.998547506592982,0.2,3.4694469519536136e-17,0.9813025647835802,0.4038413202957923,5,5,critico,False,0.9543321261291212,0.9429151576614014,0.97677139079722,0.998547506592982,0.2,3.4694469519536136e-17,0.9801609981738288,0.841959612399153,5,5,critico,False,0.0,0.0,-0.0011415666097513988,True
32557811000184,0.1657437540079214,0.0614617232589116,0.2951777764002815,0.6820361745949424,0.1111111111111111,0.0,0.4013913332648469,0.4101876805973369,9,9,baixo_baixo,False,0.1657437540079214,0.0614617232589116,0.2951777764002815,0.6820361745949424,0.1111111111111111,0.0,0.3931544516956524,0.4077775154085388,9,9,baixo_baixo,False,0.0,0.0,-0.008236881569194499,True
32579624000100,0.116770275845462,0.0852263571256571,0.1970310686390314,0.6161164508638376,0.04,0.0057142857142857,0.8268846539884549,0.993713107274216,29,35,baixo_baixo,False,0.1107478600975131,0.0800839932043238,0.1910949233018978,0.5975541153794421,0.0385802469135802,0.0054278416347382,0.8473694280707986,0.9950571133951652,30,36,baixo_baixo,False,-0.0060224157479489004,-0.005142363921333298,0.020484774082343726,True
32988237000119,0.4535639418534601,0.3169549273168251,0.6140907509160187,0.9781588389590868,0.2222222222222222,0.0277777777777778,0.6206689278473649,0.4653170344029909,5,6,hhi_alto,False,0.3693736627983596,0.2432483953580315,0.5444377902047863,0.9611919558020215,0.183673469387755,0.0204081632653061,0.5857914979222114,0.4556795993287764,6,7,hhi_alto,False,-0.08419027905510051,-0.07370653195879362,-0.034877429925153525,True
33002067000114,0.1611609326947199,0.0679565918830221,0.2508145263827082,0.722643833439288,0.1074380165289256,0.0082644628099173,0.4366424297342186,0.7016670375731513,10,11,baixo_baixo,False,0.1309552073380574,0.0519511352778808,0.2239178010426964,0.6252798972513034,0.1020408163265306,0.0204081632653061,0.411977391349758,0.7275989270407419,12,14,baixo_baixo,False,-0.030205725356662494,-0.0160054566051413,-0.024665038384460547,True
33098125000155,0.1135089522830469,0.0396346983066341,0.1901579264748672,0.5558925013154967,0.0933333333333333,0.0177777777777777,0.525007933724179,0.4878102220966777,13,15,baixo_baixo,False,0.1135089522830469,0.0396346983066341,0.1901579264748672,0.5558925013154967,0.0933333333333333,0.0177777777777777,0.5173864235184956,0.4851139588319243,13,15,baixo_baixo,False,0.0,0.0,-0.007621510205683357,True
33103241000115,0.0943753380205516,0.0120458232951472,0.1511627906976744,0.4418604651162791,0.0833333333333333,1.5139404881252137e-17,0.1733765773526372,0.4014183565818778,12,12,baixo_baixo,False,0.0943753380205516,0.0120458232951472,0.1511627906976744,0.4418604651162791,0.0833333333333333,1.5139404881252137e-17,0.1769255099162918,0.4618700337184752,12,12,baixo_baixo,False,0.0,0.0,0.0035489325636546,True
33318128000157,0.8670862381228951,0.8227816508305268,0.9301958594100818,1.0,0.28,0.04,0.7411435923196771,0.8611580285453188,4,5,hhi_alto,False,0.8199061303297437,0.7748826629121797,0.9041006698239392,0.9885429205346262,0.2222222222222222,0.0277777777777778,0.731500207445223,0.8602251743933973,5,6,hhi_alto,False,-0.047180107793151405,-0.047898987918347125,-0.009643384874454042,True
33840043000134,0.8934888954617242,0.8914406049898342,0.9450993941396448,0.9678886492577008,0.020808561236623,0.0019779566450196,0.9645053040170686,0.901630593013052,53,58,critico,False,0.8631907715376059,0.8608719710551924,0.9289011083222322,0.951299772915887,0.0183654729109274,0.0017275995704347,0.9568577304657434,0.8950496708803037,60,66,critico,False,-0.030298123924118237,-0.03056863393464182,-0.007647573551325171,True
34481804000171,0.4909269321785254,0.3636586652231567,0.5194709823252536,0.9999999848369648,0.2,3.4694469519536136e-17,0.8842543553112472,0.7019670964589402,5,5,hhi_alto,False,0.4909269321785254,0.3636586652231567,0.5194709823252536,0.9999999848369648,0.2,3.4694469519536136e-17,0.8900257200883122,0.7038886632532289,5,5,hhi_alto,False,0.0,0.0,0.005771364777064969,True
34550730000188,0.0939355178560184,0.060377574072908,0.2417894027734587,0.4646050538015003,0.0397923875432525,0.0042291426374471,0.523766974722552,0.572655356851489,28,34,baixo_baixo,False,0.0847923984329285,0.0532335156202709,0.2154229680378139,0.4548907296914484,0.0372534696859021,0.0040553134681746,0.5263853464675435,0.5609930433667819,30,37,baixo_baixo,False,-0.009143119423089902,-0.007144058452637103,0.0026183717449915767,True
34833539000143,0.1334377207377691,0.0824634690164614,0.2719843250494774,0.6340556440931822,0.0659722222222222,0.0110294117647058,0.7686151343144764,0.6027541345323572,18,24,baixo_baixo,False,0.1305014988096007,0.0821960265212452,0.2688372396889523,0.6267190917572307,0.0623999999999999,0.0103111111111111,0.7664831121128016,0.6135259613090109,19,25,baixo_baixo,False,-0.002936221928168392,-0.0002674424952161941,-0.0021320222016747437,True
34906284000100,0.4568241076739592,0.321030134592449,0.6271226586983456,0.9931810728081044,0.2,3.4694469519536136e-17,0.5036283262692486,0.411048356388548,5,5,hhi_alto,False,0.7281394269740802,0.6979326966378668,0.8475295498977895,0.9920119527032496,0.1,3.0839528461809905e-17,0.9838648073211396,0.4457427466910883,10,10,critico,False,0.271315319300121,0.37690256204541783,0.480236481051891,False
35001011000170,0.279585914961903,0.1766696170993177,0.4407507086444988,0.8975447430836573,0.14,0.0171428571428571,0.4013278573153355,0.5390813450356251,8,10,baixo_baixo,False,0.2185692999647847,0.1208904624603827,0.3411390205472296,0.8638435991303797,0.1239669421487603,0.0144628099173553,0.4848555242405074,0.6420210725510124,9,11,baixo_baixo,False,-0.0610166149971183,-0.055779154638935,0.08352766692517188,True
35182004000112,0.3803652710940691,0.2254565888675863,0.4661331991942832,0.9926289709460996,0.2,3.4694469519536136e-17,0.5351135449901183,0.41135799569031,5,5,baixo_baixo,False,0.2565086200587879,0.1635721975661364,0.3405130968931242,0.9458553876592044,0.1111111111111111,0.0,0.5073663669613898,0.4203881823046912,9,9,baixo_baixo,False,-0.1238566510352812,-0.061884391301449904,-0.027747178028728503,True
35250517000113,0.4184490109007662,0.1276735163511493,0.5687124368333941,1.0,0.4285714285714285,0.1428571428571428,0.6608246553748527,0.4014183565818778,3,7,hhi_alto,False,0.3787162817041553,0.1716217089388737,0.5390985334053803,1.0,0.34375,0.125,0.6402501404010443,0.4260674892401904,4,8,hhi_alto,False,-0.039732729196610916,0.04394819258772442,-0.020574514973808355,True
35306813000199,0.3337480424703791,0.200497650964455,0.5034814439271246,0.9476736884700716,0.183673469387755,0.0204081632653061,0.4837611238529664,0.4764897244621857,6,7,baixo_baixo,False,0.3337480424703791,0.200497650964455,0.5034814439271246,0.9476736884700716,0.183673469387755,0.0204081632653061,0.4779670655713411,0.4739126653515202,6,7,baixo_baixo,False,0.0,0.0,-0.0057940582816252695,True
35607532000176,0.7337743638448398,0.720463082037082,0.8551956075747058,0.9206746595916274,0.0476190476190476,0.0,0.9755404859443269,0.410394998082328,21,21,critico,False,0.3855954936010421,0.3685287017566266,0.6128581201888735,0.7351481680444975,0.027027027027027,0.0,0.960341650816626,0.470875138315508,37,37,critico,False,-0.34817887024379773,-0.3519343802804554,-0.015198835127700816,True
36330231000100,0.261938164978845,0.1389278591419858,0.4004356084453386,0.9458072782815397,0.15625,0.015625,0.4757268466531873,0.5963960464605992,7,8,baixo_baixo,False,0.2334549092816458,0.1376367729418516,0.3765966169435489,0.8895008679779658,0.1239669421487603,0.0144628099173553,0.4626062483957012,0.6019684883729367,9,11,baixo_baixo,False,-0.028483255697199172,-0.0012910862001342116,-0.013120598257486127,True
36975571000199,0.3000687360402337,0.2709049333752435,0.4841018531513548,0.8322273566225336,0.0425240054869684,0.0026291723822587,0.9203048921159124,0.5697211834034701,25,27,baixo_baixo,False,0.2357356674374217,0.2084405127030439,0.4227547601247181,0.7628255673041303,0.037109375,0.0027204241071428,0.9077752421590936,0.5469014034573795,29,32,baixo_baixo,False,-0.06433306860281202,-0.06246442067219962,-0.012529649956818822,True
37382116000142,0.1706184385348138,0.101503308412715,0.3491964152669657,0.661649322555563,0.0816326530612245,0.0051020408163265,0.8273355581405689,0.7757550775128574,13,14,baixo_baixo,False,0.1616762697874872,0.0971898290019093,0.3390303663790872,0.6423869273371321,0.0755555555555555,0.0044444444444444,0.8127874419812041,0.8132260527910413,14,15,baixo_baixo,False,-0.00894216874732659,-0.004313479410805704,-0.014548116159364799,True
37622644000121,0.1310057052947103,0.0641599903173803,0.2205277914445862,0.6393492593395713,0.0714285714285714,0.0,0.5637171168294671,0.670534460226264,14,14,baixo_baixo,False,0.1613796300979348,0.1014781751049301,0.3000022030718707,0.6915723530941651,0.0703125,0.00390625,0.5855801112885811,0.6265654077214682,15,16,baixo_baixo,False,0.030373924803224484,0.037318184787549794,0.021862994459113994,True
39215827000158,0.6850744216262316,0.6063430270327894,0.8217560203912733,0.978343798487921,0.2244897959183673,0.0306122448979591,0.9274929391481804,0.4014183565818778,5,7,critico,False,0.4597830864050831,0.3517397036860998,0.6337190616293522,0.9586558403273086,0.1875,0.025,0.9246814134939824,0.3989296410860706,6,8,hhi_alto,False,-0.22529133522114847,-0.2546033233466896,-0.002811525654198066,False
39223581000166,0.5946210488921236,0.5675957854849318,0.7325949280920311,0.9862638753479164,0.074792243767313,0.0131117266851338,0.991176356594281,0.7339777411572062,16,19,critico,False,0.4410568836139824,0.4081778767677461,0.613056067750964,0.977723328327758,0.0661157024793388,0.011181332036947,0.9898293249913374,0.6801854107739966,18,22,critico,False,-0.15356416527814126,-0.15941790871718575,-0.0013470316029436935,True
39250220000109,0.5390278272475472,0.4237847840594339,0.7005699250270382,0.990188672209358,0.2,3.4694469519536136e-17,0.8692148987405068,0.8384187378670507,5,5,hhi_alto,False,0.5390278272475472,0.4237847840594339,0.7005699250270382,0.990188672209358,0.2,3.4694469519536136e-17,0.87058014022985,0.8409057401537883,5,5,hhi_alto,False,0.0,0.0,0.0013652414893431386,True
39563911000162,0.153776667391191,0.1264791405328423,0.350538399196063,0.602755443048589,0.0383991346673877,0.0073797519147228,0.9574771270790629,0.4206033330711874,32,43,oculta,True,0.1385783083388173,0.1152966409966232,0.3305931168302807,0.5684592645509172,0.032069970845481,0.0059096997872508,0.9533838889881492,0.4218203149154834,38,49,oculta,True,-0.015198359052373711,-0.011182499536219082,-0.0040932380909136645,True
39750948000108,0.3989915519420918,0.3131332022195335,0.596208785541623,0.9002306845041324,0.1358024691358024,0.0123456790123456,0.7373519279582389,0.7170215534829942,8,9,hhi_alto,False,0.3989915519420918,0.3131332022195335,0.596208785541623,0.9002306845041324,0.1358024691358024,0.0123456790123456,0.7373745683661275,0.7150096881382293,8,9,hhi_alto,False,0.0,0.0,2.2640407888574465e-05,True
39754247000139,0.1548738810625763,0.0703612691688339,0.2413107957782272,0.7137157240175194,0.0909090909090909,0.0,0.4336935299490176,0.4126408355710217,11,11,baixo_baixo,False,0.2045838227331664,0.1477683814998211,0.3743444182587606,0.7263037052083363,0.0666666666666666,0.0,0.7129833399741252,0.6913128172112389,15,15,baixo_baixo,False,0.04970994167059009,0.07740711233098721,0.2792898100251076,True
39758701000120,0.237908630249455,0.1532318113882834,0.3296625787130481,0.874461730595703,0.219467401285583,0.1327415569839811,0.9103952613166072,0.4014183565818778,10,33,baixo_baixo,False,0.1845284304677455,0.1165724663400576,0.3204977307486727,0.7431085583896677,0.2026143790849672,0.1361655773420478,0.9156113038363412,0.4160636721256808,13,51,baixo_baixo,False,-0.05338019978170949,-0.036659345048225794,0.005216042519733954,True
40637159000136,0.0671721717114473,0.0525967368944387,0.170451456658835,0.4240025005023112,0.0171658144631117,0.0018090303140978,0.9053894882826856,0.5473128788040182,65,74,baixo_baixo,False,0.0605630047363624,0.0480371781328472,0.1603525302857989,0.3988811544106402,0.0145328719723183,0.0013933102652825,0.8957920138026984,0.5545925894232298,76,85,baixo_baixo,False,-0.006609166975084908,-0.004559558761591503,-0.009597474479987267,True
40933406000141,0.4118420366029358,0.2648025457536697,0.6082742716321722,0.9336516165638988,0.28,0.1,0.806164258306818,0.7549813097068554,5,10,hhi_alto,False,0.4118420366029358,0.2648025457536697,0.6082742716321722,0.9336516165638988,0.28,0.1,0.801574553300773,0.7528940122609904,5,10,hhi_alto,False,0.0,0.0,-0.004589705006045053,True
