fornecedor_id_limpo,degree_global,strength_global,degree_elegivel,strength_elegivel,perda_media_soma,compradores_perda_25,compradores_perda_50,compradores_perda_75,maior_share_comprador,mediana_share_comprador,perda_media_todos_compradores,share_compradores_perda_25,share_compradores_perda_50,share_compradores_perda_75,pct_degree_global,pct_strength_global
22648045000290,1,14200000.0,1.0,14200000.0,0.6251430785214926,1.0,1.0,0.0,0.6251430785214926,0.6251430785214926,0.0008014654852839649,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9963476990504018
17706922000111,1,12322496.0,1.0,12322496.0,0.5844578863230223,1.0,1.0,0.0,0.5844578863230223,0.5844578863230223,0.0007493049824654132,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9960346446832933
07265515000162,1,11914875.6,1.0,11914875.6,0.5540264755998264,1.0,1.0,0.0,0.5540264755998264,0.5540264755998264,0.0007102903533331108,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9959302932275905
12260240000104,1,11888000.0,1.0,11888000.0,0.7588000185359628,1.0,1.0,1.0,0.7588000185359628,0.7588000185359628,0.0009728205365845677,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.4095272879056663,0.9958259417718878
22788440000198,1,11761722.0,1.0,11761722.0,0.6784062633035545,1.0,1.0,0.0,0.6784062633035545,0.6784062633035545,0.0008697516196199416,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9956172388604821
10202852000115,1,10745303.97,1.0,10745303.97,0.7187771756727813,1.0,1.0,0.0,0.7187771756727813,0.7187771756727813,0.0009215091995804889,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9951998330376709
08653578000159,1,10398445.44,1.0,10398445.44,0.9436425061923953,1.0,1.0,1.0,0.9436425061923953,0.9436425061923953,0.0012097980848620453,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.4095272879056663,0.995095481581968
01543032000104,41,8855132.969999999,35.0,8569321.66,5.691315723945922,9.0,1.0,0.0,0.5563427109487091,0.10811264299518726,0.00729655862044349,0.011538461538461539,0.001282051282051282,0.0,0.9911301262652614,0.9947824272148597
05571437000107,1,7849717.44,1.0,7849717.44,0.7203786759370057,1.0,1.0,0.0,0.7203786759370057,0.7203786759370057,0.0009235624050474431,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9938432641135344
48727071000117,2,7731050.5600000005,2.0,7731050.5600000005,1.0627345156777108,1.0,1.0,1.0,0.873560987824202,0.5313672578388554,0.0013624801483047575,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.864499634769905,0.9936345612021288
43076702000161,1,7063922.0,1.0,7063922.0,0.9607955871379213,1.0,1.0,1.0,0.9607955871379213,0.9607955871379213,0.0012317892142793864,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.4095272879056663,0.9921736408222894
13343833000369,1,5939036.16,1.0,5939036.16,0.5726025602650644,1.0,1.0,0.0,0.5726025602650644,0.5726025602650644,0.0007341058464936723,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9906083689867473
32269220000101,1,5608800.0,1.0,5608800.0,0.679977788750056,1.0,1.0,0.0,0.679977788750056,0.679977788750056,0.0008717663958334051,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9902953146196389
01336261000140,4,5275650.86,2.0,2796158.5100000002,0.7114685364282969,1.0,1.0,0.0,0.5759015887913996,0.35573426821414844,0.0009121391492670473,0.001282051282051282,0.001282051282051282,0.0,0.9454763643952833,0.9896692058854221
19165984000199,1,5106700.0,1.0,5106700.0,0.7346846808793426,1.0,1.0,0.0,0.7346846808793426,0.7346846808793426,0.0009419034370247982,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9892518000626108
79065181000194,2,4833744.9,1.0,4636386.9,0.8725537920421902,1.0,1.0,1.0,0.8725537920421902,0.8725537920421902,0.0011186587077463978,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.864499634769905,0.9884169884169884
33611117000160,1,4790998.98,1.0,4790998.98,0.5761295473126595,1.0,1.0,0.0,0.5761295473126595,0.5761295473126595,0.0007386276247598199,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.98810393404988
44745698000140,1,4387999.88,1.0,4387999.88,0.7585981816103735,1.0,1.0,1.0,0.7585981816103735,0.7585981816103735,0.0009725617712953507,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.4095272879056663,0.987060419492852
93861557000106,1,4342238.4,1.0,4342238.4,0.5324817709472405,1.0,1.0,0.0,0.5324817709472405,0.5324817709472405,0.0006826689371118468,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9867473651257435
00136858000188,1,4164014.54,1.0,4164014.54,0.5747408059871987,1.0,1.0,0.0,0.5747408059871987,0.5747408059871987,0.0007368471871630752,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9860169049358238
41602860000182,1,3967761.65,1.0,3967761.65,0.6952756385562515,1.0,1.0,0.0,0.6952756385562515,0.6952756385562515,0.000891379023790066,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9852864447459042
04949905000163,1,3937129.25,1.0,3937129.25,0.5200190924877179,1.0,1.0,0.0,0.5200190924877179,0.5200190924877179,0.000666691144215023,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9850777418344986
12925454000152,1,3860000.0,1.0,3860000.0,0.775106238249786,1.0,1.0,1.0,0.775106238249786,0.775106238249786,0.0009937259464740846,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.4095272879056663,0.9846603360116873
37779528000110,1,3830000.0,1.0,3830000.0,0.8791145470141485,1.0,1.0,1.0,0.8791145470141485,0.8791145470141485,0.001127069932069421,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.4095272879056663,0.9845559845559846
01835288000187,1,3440000.0,1.0,3440000.0,0.6001323965338732,1.0,1.0,0.0,0.6001323965338732,0.6001323965338732,0.0007694005083767604,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9835124699989565
29886415000196,1,3350000.0,1.0,3350000.0,0.8053682259045084,1.0,1.0,1.0,0.8053682259045084,0.8053682259045084,0.0010325233665442416,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.4095272879056663,0.9830950641761452
44848150000125,1,3348038.8,1.0,3348038.8,0.8092102723751359,1.0,1.0,1.0,0.8092102723751359,0.8092102723751359,0.0010374490671476101,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.4095272879056663,0.9829907127204425
30721495000109,1,3247200.0,1.0,3247200.0,0.529200546079814,1.0,1.0,0.0,0.529200546079814,0.529200546079814,0.0006784622385638642,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9828863612647396
54953171000164,1,3108542.04,1.0,3108542.04,0.5137913280733669,1.0,1.0,0.0,0.5137913280733669,0.5137913280733669,0.0006587068308632909,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9825733068976312
13791885000136,2,3099781.6399999997,1.0,2099781.6399999997,0.9011303942361071,1.0,1.0,1.0,0.9011303942361071,0.9011303942361071,0.0011552953772257784,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.864499634769905,0.9824689554419284
26142511000131,1,3006144.0,1.0,3006144.0,0.626903898939584,1.0,1.0,0.0,0.626903898939584,0.626903898939584,0.000803722947358441,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9818428467077116
24271119000167,1,3000000.0,1.0,3000000.0,0.8817174588777043,1.0,1.0,1.0,0.8817174588777043,0.8817174588777043,0.0011304069985611594,0.001282051282051282,0.001282051282051282,0.001282051282051282,0.4095272879056663,0.981634143796306
11491331000198,1,2976900.0,1.0,2976900.0,0.7236445490257088,1.0,1.0,0.0,0.7236445490257088,0.7236445490257088,0.0009277494218278318,0.001282051282051282,0.001282051282051282,0.0,0.4095272879056663,0.9812167379734947
32321488000145,4,2874005.64,4.0,2874005.64,1.6784976473464979,3.0,1.0,1.0,0.8366518806492192,0.420755396307394,0.0021519200607006384,0.0038461538461538464,0.001282051282051282,0.001282051282051282,0.9454763643952833,0.9805906292392779
75104422000882,3,2866993.6,2.0,2334364.6,1.0849986412934534,2.0,1.0,0.0,0.6925148622173056,0.5424993206467267,0.001391023899094171,0.002564102564102564,0.001282051282051282,0.0,0.9247626004382761,0.9803819263278722
