fornecedor_id_limpo,degree_global,strength_global,perda_media_todos_compradores,share_compradores_perda_25,share_compradores_perda_50,share_compradores_perda_75
20059618000134,1,171513.0,0.0008406085849122358,0.001282051282051282,0.001282051282051282,0.0
34028316001347,2,164000.0,0.0009411264212716972,0.001282051282051282,0.001282051282051282,0.0
03093776001325,1,163990.0,0.0007219117621590978,0.001282051282051282,0.001282051282051282,0.0
15237315000124,1,157400.0,0.0009268124364803738,0.001282051282051282,0.001282051282051282,0.0
17135451000139,1,155085.0,0.0008957542002927253,0.001282051282051282,0.001282051282051282,0.0
04104480000191,1,150624.0,0.0007225595101047258,0.001282051282051282,0.001282051282051282,0.0
24535019000109,1,150000.0,0.0007713690350506912,0.001282051282051282,0.001282051282051282,0.0
42382495000100,1,144800.0,0.0009784953363391818,0.001282051282051282,0.001282051282051282,0.001282051282051282
29055993000180,1,132487.68,0.0010187214414965973,0.001282051282051282,0.001282051282051282,0.001282051282051282
34028316001266,1,130000.0,0.0012051223000289352,0.001282051282051282,0.001282051282051282,0.001282051282051282
37197658000145,1,124956.0,0.0007089750398300583,0.001282051282051282,0.001282051282051282,0.0
37124240000108,1,123840.0,0.0007195451646245954,0.001282051282051282,0.001282051282051282,0.0
58578849000127,1,123600.0,0.0010616238913406302,0.001282051282051282,0.001282051282051282,0.001282051282051282
04476348000100,1,121100.0,0.0008268377207787124,0.001282051282051282,0.001282051282051282,0.0
46257479000147,1,120000.0,0.0006549208790086069,0.001282051282051282,0.001282051282051282,0.0
23841160000169,1,114889.92,0.0012129961816914512,0.001282051282051282,0.001282051282051282,0.001282051282051282
18904191000181,3,108890.6,0.0008454383223420176,0.001282051282051282,0.001282051282051282,0.0
37669127000108,2,108000.0,0.0008957588155097358,0.001282051282051282,0.001282051282051282,0.0
58494388000104,1,96000.0,0.001069091022997698,0.001282051282051282,0.001282051282051282,0.001282051282051282
07832591000102,1,87700.0,0.0007732123278081714,0.001282051282051282,0.001282051282051282,0.0
04730707000104,1,84000.0,0.0011543449957907635,0.001282051282051282,0.001282051282051282,0.001282051282051282
14601670000178,2,79338.5,0.0006893982135827839,0.001282051282051282,0.001282051282051282,0.0
21950129000130,1,79062.13,0.0012286173466578999,0.001282051282051282,0.001282051282051282,0.001282051282051282
41165260000102,1,72480.0,0.001085350137907751,0.001282051282051282,0.001282051282051282,0.001282051282051282
04815313000159,1,62500.0,0.0007344341488292706,0.001282051282051282,0.001282051282051282,0.0
51342054000176,1,60000.0,0.0009839250942548586,0.001282051282051282,0.001282051282051282,0.001282051282051282
52017064000107,14,59586.64,0.0014738226850137177,0.001282051282051282,0.001282051282051282,0.0
27657870000194,1,48960.0,0.0006707246604579701,0.001282051282051282,0.001282051282051282,0.0
59547813000149,1,48150.0,0.0006891096823980632,0.001282051282051282,0.001282051282051282,0.0
11446158000106,1,48000.0,0.0010025484907954583,0.001282051282051282,0.001282051282051282,0.001282051282051282
46721550000109,1,39153.3,0.0008255814082945809,0.001282051282051282,0.001282051282051282,0.0
29121073000113,1,36000.0,0.001107761077499999,0.001282051282051282,0.001282051282051282,0.001282051282051282
04761840000128,1,31333.5,0.0007320753100369955,0.001282051282051282,0.001282051282051282,0.0
35486862000150,1,30349.92,0.0007945498272489661,0.001282051282051282,0.001282051282051282,0.0
42422253000101,2,28773.76,0.0006793831183435877,0.001282051282051282,0.001282051282051282,0.0
03051866000110,1,26100.0,0.000742434844942056,0.001282051282051282,0.001282051282051282,0.0
15002565000185,1,24200.0,0.0009001426860062844,0.001282051282051282,0.001282051282051282,0.0
15413826000150,1,17877.1,0.0008286234117375321,0.001282051282051282,0.001282051282051282,0.0
40273957000126,1,17459.88,0.0008610640267938928,0.001282051282051282,0.001282051282051282,0.0
29723506000100,1,11688.0,0.0007187055478497218,0.001282051282051282,0.001282051282051282,0.0
